t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
294,1,MS,grains,NA,NA,NA,NA,NA,0.203156472354,NA,NA,NA,NA,NA,NA,NA,0.0039660770684,1.41190454633e-06,NA,NA,0.0,12.0409528587,NA,NA,NA,NA,0.817737282337,NA,0.0,29.4795742402,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.291219171,NA,0.0,5799.80469896,NA,NA
294,1,MS,phloem,NA,113.993430879,NA,400.674634025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.430785322,NA,NA,NA,NA,NA,NA,NA,NA,NA,12020.2390208,NA
294,1,MS,roots,17.8810529549,80.2098720666,912.13595221,224.351234231,8.25041916305,NA,0.0504694228987,0.0163513258246,0.029580084328,1.02137908217,0.623299912066,0.00935480774959,NA,NA,NA,2.95811764866,0.0978742738093,NA,NA,NA,5.04074824168,4.58849303139,3.17538427715,NA,1.20328849896,NA,NA,2.48002286762,89.4052647746,0.246534694734,44.1537554172,3.8817715766,0.470493862177,NA,1.64708314209e-07,429.154366986,NA,0.0105836857334,NA,NA,1266.67054413,712.354308959
295,1,MS,grains,NA,NA,NA,NA,NA,0.203544815096,NA,NA,NA,NA,NA,NA,NA,0.00397340441579,1.41166735109e-06,NA,NA,0.0,12.0620721946,NA,NA,NA,NA,0.820851121069,NA,0.0,29.5312802006,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.814601128,NA,0.0,5810.95353853,NA,NA
295,1,MS,phloem,NA,113.901286817,NA,399.53159125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.16126394,NA,NA,NA,NA,NA,NA,NA,NA,NA,11985.9477375,NA
295,1,MS,roots,17.8722494255,79.7878683576,909.574659083,224.568279322,7.52687734316,NA,0.0502038909498,0.0163054110261,0.0269859824255,0.990483240048,0.619116364745,0.00935480774959,NA,NA,NA,2.95841929928,0.0949685228492,NA,NA,NA,5.04074824168,4.58869454515,3.17570808328,NA,1.20268515885,NA,NA,2.48388418608,89.3612471277,0.239215422794,43.921451736,3.54134959132,0.470493862177,NA,1.64708314209e-07,427.949294291,NA,0.0105836857334,NA,NA,1267.89596473,712.122005278
296,1,MS,grains,NA,NA,NA,NA,NA,0.204154323398,NA,NA,NA,NA,NA,NA,NA,0.00398492055183,1.41152461608e-06,NA,NA,0.0,12.0971627914,NA,NA,NA,NA,0.82399801577,NA,0.0,29.6171916618,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.637182274,NA,0.0,5828.44789959,NA,NA
296,1,MS,phloem,NA,113.810854379,NA,398.846705605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.896749059,NA,NA,NA,NA,NA,NA,NA,NA,NA,11965.4011682,NA
296,1,MS,roots,17.8669545509,79.1747911943,905.742964583,224.95402306,6.62055587388,NA,0.077686072363,0.0253194397196,0.0370146436492,0.943284246059,0.613123991823,0.00935293899364,NA,NA,NA,2.9583301279,0.0905357931106,NA,NA,NA,5.03967283352,4.58861034259,3.1762900016,NA,1.2017796252,NA,NA,2.48543738818,89.3347727546,0.228049856702,43.574668024,3.11426635428,0.470393485623,NA,1.64672851762e-07,426.055590189,NA,0.0165076526675,NA,NA,1269.80288414,711.641738998
297,1,MS,grains,NA,NA,NA,NA,NA,0.204765628183,NA,NA,NA,NA,NA,NA,NA,0.0039964669807,1.41163867599e-06,NA,NA,0.0,12.1345623426,NA,NA,NA,NA,0.82515104997,NA,0.0,29.7087560802,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.461927193,NA,0.0,5845.99471866,NA,NA
297,1,MS,phloem,NA,113.774704295,NA,399.393821854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.791010063,NA,NA,NA,NA,NA,NA,NA,NA,NA,11981.8146556,NA
297,1,MS,roots,17.8711855327,77.6528557105,901.337040118,225.289372856,5.54229027778,NA,0.0761927537404,0.0251962750435,0.0309862047146,0.898513259888,0.60058530929,0.00935293899364,NA,NA,NA,2.95878788556,0.0863154162968,NA,NA,NA,5.03967283352,4.5858184193,3.17678148531,NA,1.20072915555,NA,NA,2.48183186579,89.3559276637,0.217419184627,42.7370550356,2.6070572421,0.470393485623,NA,1.64672851762e-07,423.983072022,NA,0.0165076526675,NA,NA,1271.69584046,710.80412601
298,1,MS,grains,NA,NA,NA,NA,NA,0.205378634754,NA,NA,NA,NA,NA,NA,NA,0.00400801778498,1.41195752324e-06,NA,NA,0.0,12.1738489792,NA,NA,NA,NA,0.824791044921,NA,0.0,29.8049406043,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.286984641,NA,0.0,5863.59719156,NA,NA
298,1,MS,phloem,NA,113.794284548,NA,400.930770904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.848282302,NA,NA,NA,NA,NA,NA,NA,NA,NA,12027.9231271,NA
298,1,MS,roots,17.8830199797,76.2362829441,897.106060037,225.676130226,4.79066367789,NA,0.0705264077171,0.0236443143252,0.0252527461071,0.855168636671,0.589008503228,0.00935109233459,NA,NA,NA,2.95869849553,0.0822356231813,NA,NA,NA,5.03860944972,4.58287951897,3.17735593952,NA,1.19971523505,NA,NA,2.47438083022,89.4150998985,0.207142627661,41.9485763877,2.25302149229,0.4702942314,NA,1.64637719968e-07,421.90380499,NA,0.0155672099011,NA,NA,1273.61018652,709.883743144
299,1,MS,grains,NA,NA,NA,NA,NA,0.205993320476,NA,NA,NA,NA,NA,NA,NA,0.00401956360874,1.41225818445e-06,NA,NA,0.0,12.2131136179,NA,NA,NA,NA,0.824885249287,NA,0.0,29.9010712714,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.111686338,NA,0.0,5881.25685686,NA,NA
299,1,MS,phloem,NA,113.854359922,NA,402.390290068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.024002773,NA,NA,NA,NA,NA,NA,NA,NA,NA,12071.708702,NA
299,1,MS,roots,17.89418889,75.0015952056,892.719776035,226.016754224,4.32576616425,NA,0.0693841944889,0.0235287085097,0.0228021589511,0.813818882609,0.578957254014,0.00935109233459,NA,NA,NA,2.95916045263,0.0783296963387,NA,NA,NA,5.03860944972,4.58112708577,3.17785203675,NA,1.19865568662,NA,NA,2.46824809876,89.4709444499,0.197304021004,41.2691965581,2.03438287343,0.4702942314,NA,1.64637719968e-07,419.840960926,NA,0.0155672099011,NA,NA,1275.53250854,709.204363314
300,1,MS,grains,NA,NA,NA,NA,NA,0.206609771391,NA,NA,NA,NA,NA,NA,NA,0.00403112021327,1.41244936618e-06,NA,NA,0.0,12.2515609734,NA,NA,NA,NA,0.82620502601,NA,0.0,29.995201004,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.937158091,NA,0.0,5898.97271957,NA,NA
300,1,MS,phloem,NA,113.942315959,NA,403.323569622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.281274181,NA,NA,NA,NA,NA,NA,NA,NA,NA,12099.7070887,NA
300,1,MS,roots,17.9012956581,73.8533360842,888.505906821,226.408337203,3.99327908861,NA,0.113324931284,0.0388426229724,0.0349146658164,0.773856504539,0.569333559173,0.00934926796891,NA,NA,NA,2.95908101522,0.074560183819,NA,NA,NA,5.03755819506,4.57916744403,3.17842987575,NA,1.19763247823,NA,NA,2.4654177918,89.5064782903,0.187809027252,40.6288950031,1.87762429076,0.470196109287,NA,1.6460298099e-07,417.772020466,NA,0.0258265679935,NA,NA,1277.47583116,708.433749925
301,1,MS,grains,NA,NA,NA,NA,NA,0.207228012592,NA,NA,NA,NA,NA,NA,NA,0.00404269003606,1.41282355184e-06,NA,NA,0.0,12.2917276734,NA,NA,NA,NA,0.826070839111,NA,0.0,30.0935401658,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.763574004,NA,0.0,5916.74501875,NA,NA
301,1,MS,phloem,NA,114.069137921,NA,405.162053985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.652228419,NA,NA,NA,NA,NA,NA,NA,NA,NA,12154.8616195,NA
301,1,MS,roots,17.9152159739,71.7954435163,883.693258788,226.753136732,3.48992843999,NA,0.110167179093,0.0386322294662,0.0305136912551,0.736021705337,0.553057445069,0.00934926796891,NA,NA,NA,2.95954036418,0.0709791184097,NA,NA,NA,5.03755819506,4.57449772437,3.17892327504,NA,1.19645337084,NA,NA,2.45887280308,89.5760798696,0.17878871136,39.4967877009,1.64095077417,0.470196109287,NA,1.6460298099e-07,415.509132086,NA,0.0258265679935,NA,NA,1279.42131192,707.301642623
302,1,MS,grains,NA,NA,NA,NA,NA,0.2078479099,NA,NA,NA,NA,NA,NA,NA,0.00405423911893,1.41348340847e-06,NA,NA,0.0,12.3345320673,NA,NA,NA,NA,0.823533770385,NA,0.0,30.1983371303,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.588508495,NA,0.0,5934.57760477,NA,NA
302,1,MS,phloem,NA,114.241813976,NA,408.442873075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.157305879,NA,NA,NA,NA,NA,NA,NA,NA,NA,12253.2861922,NA
302,1,MS,roots,17.939798517,69.893187483,879.053618081,227.152595069,3.16285725354,NA,0.0262764801678,0.00941543938458,0.00677539802812,0.699484269202,0.538194581601,0.00934746614844,NA,NA,NA,2.95947025546,0.0675262602534,NA,NA,NA,5.03651920396,4.56990226115,3.17950373866,NA,1.19530977476,NA,NA,2.44616613307,89.698992585,0.170091335651,38.4423703054,1.486856449,0.470099131832,NA,1.64568638251e-07,413.242342694,NA,0.00632897348321,NA,NA,1281.41085282,706.118523765
303,1,MS,grains,NA,NA,NA,NA,NA,0.208469429734,NA,NA,NA,NA,NA,NA,NA,0.00406575723688,1.41396655992e-06,NA,NA,0.0,12.375952671,NA,NA,NA,NA,0.822556179648,NA,0.0,30.2997461946,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.411231205,NA,0.0,5952.47186445,NA,NA
303,1,MS,phloem,NA,114.402053924,NA,410.877025996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.626007727,NA,NA,NA,NA,NA,NA,NA,NA,NA,12326.3107799,NA
303,1,MS,roots,17.9578262454,70.5900363481,875.297492017,227.509657061,3.63577448403,NA,0.0265384618579,0.00937520796234,0.00778847013796,0.664184891714,0.543252771411,0.00934746614844,NA,NA,NA,2.95995567096,0.0641784596105,NA,NA,NA,5.03651920396,4.57511063624,3.18002524429,NA,1.19437857492,NA,NA,2.4375321259,89.789131227,0.161658588439,38.8256483198,1.70917442848,0.470099131832,NA,1.64568638251e-07,411.476591092,NA,0.00632897348321,NA,NA,1283.42510721,706.501801779
304,1,MS,grains,NA,NA,NA,NA,NA,0.209092737253,NA,NA,NA,NA,NA,NA,NA,0.00407728249561,1.41413605003e-06,NA,NA,0.0,12.4147653495,NA,NA,NA,NA,0.824176125569,NA,0.0,30.3947703383,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.234463972,NA,0.0,5970.42396343,NA,NA
304,1,MS,phloem,NA,114.508278882,NA,411.737420221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.93671573,NA,NA,NA,NA,NA,NA,NA,NA,NA,12352.1226066,NA
304,1,MS,roots,17.9641560584,71.2720426921,871.704935914,227.91641194,4.00825461326,NA,0.00772841994634,0.00269298475765,0.00247656474882,0.630217280332,0.547715513092,0.00934568734594,NA,NA,NA,2.95991101097,0.0609609191702,NA,NA,NA,5.03549272921,4.57976732806,3.18062549564,NA,1.19348411609,NA,NA,2.43555525745,89.8207802918,0.15355395257,39.1927733448,1.88389298618,0.47000332263,NA,1.64534696141e-07,409.704216232,NA,0.00182583261761,NA,NA,1285.45765073,706.741869483
305,1,MS,grains,NA,NA,NA,NA,NA,0.209717939991,NA,NA,NA,NA,NA,NA,NA,0.00408884109939,1.41410159372e-06,NA,NA,0.0,12.4519055028,NA,NA,NA,NA,0.827276381935,NA,0.0,30.4856996792,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.060078528,NA,0.0,5988.43106359,NA,NA
305,1,MS,phloem,NA,114.54743198,NA,411.562232341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.051238542,NA,NA,NA,NA,NA,NA,NA,NA,NA,12346.8669702,NA
305,1,MS,roots,17.9628690074,73.3489076404,868.507478389,228.27286486,4.85955908078,NA,0.00795362584596,0.00268310675419,0.00300255694198,0.597720857794,0.562755411194,0.00934568734594,NA,NA,NA,2.96039809616,0.0578712103121,NA,NA,NA,5.03549272921,4.58988530413,3.18114890178,NA,1.19268358379,NA,NA,2.4372504876,89.8143450372,0.14577131061,40.3348494537,2.28400891448,0.47000332263,NA,1.64534696141e-07,408.201400572,NA,0.00182583261761,NA,NA,1287.46805941,707.883945592
306,1,MS,grains,NA,NA,NA,NA,NA,0.210345098891,NA,NA,NA,NA,NA,NA,NA,0.00410045017543,1.41392243614e-06,NA,NA,0.0,12.4878756763,NA,NA,NA,NA,0.831245960083,NA,0.0,30.5737645868,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.889298245,NA,0.0,6006.49099846,NA,NA
306,1,MS,phloem,NA,114.512169325,NA,410.65359334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.948095274,NA,NA,NA,NA,NA,NA,NA,NA,NA,12319.6078002,NA
306,1,MS,roots,17.9561788727,75.4074463321,865.468852252,228.672468073,5.63391301412,NA,0.0153065901052,0.00500505143268,0.00651624245738,0.566523930425,0.577323044587,0.00934393121101,NA,NA,NA,2.9603521995,0.0549076804034,NA,NA,NA,5.03447858263,4.59940179,3.18174038416,NA,1.19192023635,NA,NA,2.44098189219,89.7808943637,0.138306499757,41.4584964733,2.64742453821,0.469908664116,NA,1.6450116292e-07,406.691312196,NA,0.003418543802,NA,NA,1289.46208791,708.882154402
307,1,MS,grains,NA,NA,NA,NA,NA,0.210974233544,NA,NA,NA,NA,NA,NA,NA,0.00411211693681,1.4136862241e-06,NA,NA,0.0,12.5234384207,NA,NA,NA,NA,0.835436103971,NA,0.0,30.6608319955,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.722638344,NA,0.0,6024.60265323,NA,NA
307,1,MS,phloem,NA,114.429396474,NA,409.461354597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.705984686,NA,NA,NA,NA,NA,NA,NA,NA,NA,12283.8406379,NA
307,1,MS,roots,17.9473632243,76.7948210089,862.003451792,229.018471772,6.05330889911,NA,0.0155882065308,0.0049850108414,0.00700132010508,0.537056259457,0.586768360793,0.00934393121101,NA,NA,NA,2.96081710016,0.0520983487531,NA,NA,NA,5.03447858263,4.60698414705,3.18224005215,NA,1.1910429106,NA,NA,2.44511877742,89.7368161216,0.131230097615,42.221265549,2.84450229826,0.469908664116,NA,1.6450116292e-07,405.062890495,NA,0.003418543802,NA,NA,1291.41316954,709.644923478
308,1,MS,grains,NA,NA,NA,NA,NA,0.211605342663,NA,NA,NA,NA,NA,NA,NA,0.00412384232849,1.41343167304e-06,NA,NA,0.0,12.5589325562,NA,NA,NA,NA,0.839615352756,NA,0.0,30.7477314307,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.560166321,NA,0.0,6042.76575335,NA,NA
308,1,MS,phloem,NA,114.319016601,NA,408.183836578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.383123558,NA,NA,NA,NA,NA,NA,NA,NA,NA,12245.5150973,NA
308,1,MS,roots,17.9378695391,78.1665471305,858.696075245,229.406026913,6.40510653107,NA,0.00537691074167,0.00168284555667,0.00251050525944,0.508787479609,0.595924967632,0.00934219695964,NA,NA,NA,2.96075318216,0.0494055460415,NA,NA,NA,5.03347634379,4.61396669194,3.18280497099,NA,1.19020216619,NA,NA,2.4491092448,89.6893476954,0.124447219248,42.9668758224,3.00921587459,0.469815117046,NA,1.64468032441e-07,403.428397098,NA,0.00115871144034,NA,NA,1293.34103262,710.266658653
309,1,MS,grains,NA,NA,NA,NA,NA,0.21223842738,NA,NA,NA,NA,NA,NA,NA,0.00413562752632,1.41312167457e-06,NA,NA,0.0,12.5940253177,NA,NA,NA,NA,0.844067287781,NA,0.0,30.8336481917,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.401966166,NA,0.0,6060.98004836,NA,NA
309,1,MS,phloem,NA,114.170963411,NA,406.638153879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.950067976,NA,NA,NA,NA,NA,NA,NA,NA,NA,12199.1446164,NA
309,1,MS,roots,17.926316843,80.4443009956,855.553203233,229.739637759,7.24785157719,NA,0.00553359259182,0.00167668625497,0.00284082230575,0.481893283496,0.612005090142,0.00934219695964,NA,NA,NA,2.96120035513,0.0468342836331,NA,NA,NA,5.03347634379,4.6246357784,3.18328568122,NA,1.18939840879,NA,NA,2.45365348003,89.6315842148,0.117970487741,44.2189199649,3.40515023707,0.469815117046,NA,1.64468032441e-07,401.951828317,NA,0.00115871144034,NA,NA,1295.22185765,711.518702796
310,1,MS,grains,NA,NA,NA,NA,NA,0.212873502489,NA,NA,NA,NA,NA,NA,NA,0.00414747773849,1.41274435723e-06,NA,NA,0.0,12.6286044331,NA,NA,NA,NA,0.848854119995,NA,0.0,30.9183074052,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.248409892,NA,0.0,6079.24475489,NA,NA
310,1,MS,phloem,NA,113.978464576,NA,404.771632046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.387008884,NA,NA,NA,NA,NA,NA,NA,NA,NA,12143.1489614,NA
310,1,MS,roots,17.912268615,82.7121170167,852.565017043,230.11260061,8.02935632278,NA,0.00269603387691,0.000791729086378,0.00149128214706,0.456137664737,0.62774598716,0.00934048368531,NA,NA,NA,2.96112185926,0.0443737204843,NA,NA,NA,5.03248552659,4.63471835672,3.18382802052,NA,1.18863147625,NA,NA,2.45888347202,89.561343075,0.111772595678,45.4565517571,3.77157041774,0.469722636052,NA,1.64435290966e-07,400.469087211,NA,0.000549167846506,NA,NA,1297.06916817,712.63395785
311,1,MS,grains,NA,NA,NA,NA,NA,0.213510573111,NA,NA,NA,NA,NA,NA,NA,0.00415939587509,1.41232863868e-06,NA,NA,0.0,12.6629225433,NA,NA,NA,NA,0.853738261209,NA,0.0,31.002327606,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.099705364,NA,0.0,6097.55933038,NA,NA
311,1,MS,phloem,NA,113.748021794,NA,402.733748329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.712963748,NA,NA,NA,NA,NA,NA,NA,NA,NA,12082.0124499,NA
311,1,MS,roots,17.896807441,85.2597544579,849.506229577,230.43024314,9.0046474272,NA,0.00277907511796,0.000788888562831,0.0016724217246,0.431741355909,0.645631603095,0.00934048368531,NA,NA,NA,2.9615437103,0.0420346923046,NA,NA,NA,5.03248552659,4.64623792112,3.18428159901,NA,1.187841371,NA,NA,2.46420034329,89.4840372049,0.105880837039,46.8566708373,4.22968672622,0.469722636052,NA,1.64435290966e-07,399.0323055,NA,0.000549167846506,NA,NA,1298.8596148,714.034076931
312,1,MS,grains,NA,NA,NA,NA,NA,0.214149634075,NA,NA,NA,NA,NA,NA,NA,0.00417138234543,1.41188928665e-06,NA,NA,0.0,12.6971086944,NA,NA,NA,NA,0.858610026669,NA,0.0,31.0860247345,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.955881816,NA,0.0,6115.92350216,NA,NA
312,1,MS,phloem,NA,113.484901761,NA,400.600912489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.943337651,NA,NA,NA,NA,NA,NA,NA,NA,NA,12018.0273747,NA
312,1,MS,roots,17.8804864183,87.8046476172,846.599993927,230.785700729,9.93192536151,NA,0.0125064155037,0.00343547263469,0.00806067990408,0.408405836027,0.663273356673,0.00933879030193,NA,NA,NA,2.96144371038,0.0397989706561,NA,NA,NA,5.03150554877,4.65719141783,3.18479425428,NA,1.18708801992,NA,NA,2.46933550552,89.4024320914,0.100249296363,48.2458849582,4.66434169595,0.469631166785,NA,1.64402922618e-07,397.589742948,NA,0.00240020767891,NA,NA,1300.60989493,715.302335096
313,1,MS,grains,NA,NA,NA,NA,NA,0.214790680738,NA,NA,NA,NA,NA,NA,NA,0.00418343702495,1.41143710876e-06,NA,NA,0.0,12.7312581031,NA,NA,NA,NA,0.863497247629,NA,0.0,31.1696319075,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.816930354,NA,0.0,6134.33714594,NA,NA
313,1,MS,phloem,NA,113.207297332,NA,398.427910667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.131344695,NA,NA,NA,NA,NA,NA,NA,NA,NA,11952.83732,NA
313,1,MS,roots,17.8637094154,89.3468893044,843.208902441,231.086001165,10.1354859757,NA,0.0127260840049,0.00342171170616,0.00822588824914,0.386435454549,0.673413875425,0.00933879030193,NA,NA,NA,2.96183350932,0.0376869053784,NA,NA,NA,5.03150554877,4.66498921627,3.18521345166,NA,1.18620242373,NA,NA,2.47440585092,89.3185470768,0.0949292326913,49.0932981309,4.75994010471,0.469631166785,NA,1.64402922618e-07,395.997180696,NA,0.00240020767891,NA,NA,1302.30226025,716.149748269
314,1,MS,grains,NA,NA,NA,NA,NA,0.215433717644,NA,NA,NA,NA,NA,NA,NA,0.00419556055748,1.41097757636e-06,NA,NA,0.0,12.7654191165,NA,NA,NA,NA,0.868446411307,NA,0.0,31.2532674921,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.682896963,NA,0.0,6152.80025542,NA,NA
314,1,MS,phloem,NA,112.928533117,NA,396.242182231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.315959367,NA,NA,NA,NA,NA,NA,NA,NA,NA,11887.2654669,NA
314,1,MS,roots,17.84668078,90.8803360473,839.969895557,231.42408836,10.2951836691,NA,0.0159779296526,0.00420733589233,0.0103135352823,0.365429221442,0.683318901312,0.00933711570044,NA,NA,NA,2.96170708852,0.0356690583709,NA,NA,NA,5.03053581576,4.67220145552,3.18569148151,NA,1.18535291725,NA,NA,2.47956247792,89.2334039001,0.0898464946371,49.9262545086,4.83400727047,0.469540653748,NA,1.64370908375e-07,394.400013889,NA,0.00296324638281,NA,NA,1303.9562129,716.863090255
315,1,MS,grains,NA,NA,NA,NA,NA,0.216078752606,NA,NA,NA,NA,NA,NA,NA,0.00420775392471,1.41051120862e-06,NA,NA,0.0,12.7995957874,NA,NA,NA,NA,0.873480909973,NA,0.0,31.3369414106,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.553851765,NA,0.0,6171.31285042,NA,NA
315,1,MS,phloem,NA,112.652310674,NA,394.046893133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.50800872,NA,NA,NA,NA,NA,NA,NA,NA,NA,11821.406794,NA
315,1,MS,roots,17.8294207003,92.1071801735,836.47875556,231.707763789,10.2741538304,NA,0.0161936245983,0.0041898490768,0.0102924679569,0.345599247504,0.691026574607,0.00933711570044,NA,NA,NA,2.96206898421,0.0337578745313,NA,NA,NA,5.03053581576,4.67874523157,3.18608074621,NA,1.18443087163,NA,NA,2.48487215353,89.1471035015,0.0850324295498,50.6002367445,4.82413290624,0.469540653748,NA,1.64370908375e-07,392.760781732,NA,0.00296324638281,NA,NA,1305.55457866,717.53707249
316,1,MS,grains,NA,NA,NA,NA,NA,0.21672579646,NA,NA,NA,NA,NA,NA,NA,0.00422001850086,1.41003831229e-06,NA,NA,0.0,12.8337902987,NA,NA,NA,NA,0.878617847268,NA,0.0,31.4206590071,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.429892919,NA,0.0,6189.87495533,NA,NA
316,1,MS,phloem,NA,112.381142502,NA,391.844113929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.714841818,NA,NA,NA,NA,NA,NA,NA,NA,NA,11755.3234179,NA
316,1,MS,roots,17.8119414329,93.328910078,833.138280788,232.028948633,10.2306880538,NA,0.0160319410576,0.00407736778001,0.0100137705348,0.326654476682,0.698537774208,0.00933545881949,NA,NA,NA,2.9619196486,0.0319334405478,NA,NA,NA,5.02957575853,4.68471950306,3.18652825273,NA,1.18354458622,NA,NA,2.49038214537,89.0597071644,0.0804368779543,51.2616244792,4.80280718598,0.469451043831,NA,1.64339228812e-07,391.117635571,NA,0.00289580949082,NA,NA,1307.11478562,718.080111585
317,1,MS,grains,NA,NA,NA,NA,NA,0.217374866861,NA,NA,NA,NA,NA,NA,NA,0.00423235648404,1.40956507437e-06,NA,NA,0.0,12.8680585969,NA,NA,NA,NA,0.883976819707,NA,0.0,31.5045572546,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.311177432,NA,0.0,6208.48661985,NA,NA
317,1,MS,phloem,NA,112.13774892,NA,389.662805764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.002915591,NA,NA,NA,NA,NA,NA,NA,NA,NA,11689.8841729,NA
