t,plant,axis,phytomer,organ,element,exposed,nitrates,starch,amino_acids,proteins,sucrose,triosesP,fructan,Loading_Sucrose,Regul_S_Fructan,An,Tr,Photosynthesis,Transpiration,Conc_TriosesP,Conc_Starch,Conc_Sucrose,Conc_Fructan,Conc_Nitrates,Conc_Amino_Acids,Conc_Proteins,S_Starch,D_Starch,S_Sucrose,S_Fructan,D_Fructan,Nitrates_import,Amino_Acids_import,S_Amino_Acids,S_Proteins,D_Proteins,Loading_Amino_Acids
170.000000,1,MS,2,Internode,1,True,0.886470,0.000000,61.397536,88.206016,248.636074,-0.000000,29.381146,28.368456,0.000000,-0.469124,0.000000,-0.675538,0.000000,-0.000000,0.000000,115.109293,27.204765,4.924835,291.536258,0.047314,0.000000,0.000000,0.000000,0.000000,8.505976,0.000000,0.000000,0.000000,5.567708,3.263623,-1.123581
170.000000,1,MS,2,Lamina,1,True,0.016899,0.563855,34.277814,117.598313,144.873839,-0.000000,0.000000,70.000677,0.000000,-0.477860,0.000000,-5.849011,0.000000,-0.000000,1.044175,134.142443,0.000000,0.187761,325.525304,0.126159,0.000000,2.255418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.702697,8.702275,10.166515
170.000000,1,MS,2,Sheath,1,True,0.012583,0.002792,24.019560,48.868926,97.044727,-0.000000,11.868461,19.202870,0.000002,-0.471673,0.000000,-0.849011,0.000000,-0.000000,0.006745,117.203777,28.667780,0.182366,297.529543,0.068382,0.000000,0.014569,0.000000,0.000031,8.364061,0.000000,0.000000,0.000000,5.593250,4.716914,0.878230
170.000000,1,MS,3,Internode,1,True,1.124327,0.000000,52.287826,68.555437,213.005659,0.000000,25.980602,26.087929,0.000000,-0.467229,0.000000,-0.420506,0.000000,0.000000,0.000000,115.262802,28.117535,7.300824,290.197724,0.042981,0.000000,0.000000,0.000000,0.000000,8.495411,0.000000,0.000000,0.000000,5.561892,2.964800,-1.569721
170.000000,1,MS,3,Lamina,1,True,0.011111,0.066450,20.000075,55.409275,77.515493,-0.000000,-0.000000,37.237024,0.000000,-0.476751,0.000000,-3.913170,0.000000,-0.000000,0.221499,129.192488,-0.000001,0.222212,341.881621,0.106997,0.000000,0.478438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.760004,7.380515,10.955840
170.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.867574,24.533451,59.425071,-0.000000,11.000295,11.002546,0.008324,-0.469652,0.000000,-0.676299,0.000000,-0.000000,0.000000,115.164867,42.636801,30.782551,295.519269,0.055087,0.000000,0.000000,0.000000,0.123929,8.502148,0.000000,0.000000,0.000000,5.584772,3.799832,0.277089
170.000000,1,MS,4,Peduncle,1,False,0.012832,0.014295,57.754907,89.403841,232.821878,-0.000000,29.722761,28.455940,0.000000,-0.478013,0.000000,-2.667310,0.000000,-0.000000,0.014181,115.487043,29.486866,0.076383,293.828382,0.051382,0.000000,0.030632,0.000000,0.000000,8.480026,0.000000,0.000000,0.000000,5.577572,3.544224,-0.062067
170.000000,1,MS,4,Peduncle,2,True,0.004336,0.294375,32.373423,104.945971,137.684790,-0.000000,-0.000000,53.900014,0.000000,-0.476387,0.000000,-1.457746,0.000000,-0.000000,0.551264,128.918343,-0.000000,0.048719,310.894293,0.113851,0.000000,1.190729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.647427,7.853260,5.169089
170.000000,1,MS,5,Chaff,1,True,0.004349,0.544688,73.200584,188.432444,296.516160,-0.000000,-0.000000,42.326733,0.000000,-0.479600,0.000000,-1.294919,0.000000,-0.000000,0.432292,117.665143,-0.000000,0.020711,297.926674,0.086636,0.000000,0.933750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.594914,5.976000,2.052859
171.000000,1,MS,1,Internode,1,False,5.603491,0.000000,50.447883,75.647039,201.891129,0.000000,23.926844,30.181828,0.000000,-0.470776,0.000000,-2.033752,0.000000,0.000000,0.000000,113.677438,26.944644,37.861425,291.336814,0.049350,0.000000,0.000000,0.000000,0.000000,8.605798,0.000000,0.000000,0.000000,5.566844,3.404117,-0.313173
171.000000,1,MS,1,Internode,2,True,0.001586,0.007322,14.896059,50.255947,59.664999,-0.000000,4.675475,28.609755,0.000000,-0.472379,0.000000,-0.510169,0.000000,-0.000000,0.030506,124.302082,19.481146,0.039656,318.291850,0.121307,0.000000,0.065894,0.000000,0.000000,7.916438,0.000000,0.000000,0.000000,5.675873,8.367615,4.802507
171.000000,1,MS,1,Lamina,1,True,0.018845,1.873605,51.032110,198.774124,212.430348,-0.000000,-0.000000,74.101432,0.000000,-0.477349,0.000000,-5.945858,0.000000,-0.000000,2.230482,126.446636,-0.000000,0.134608,311.551343,0.137086,0.000000,4.817841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.649996,9.455969,8.046094
171.000000,1,MS,1,Sheath,1,True,0.003033,0.068263,36.070820,93.720883,145.108708,-0.000000,-0.000002,33.693478,0.000000,-0.473754,0.000000,-1.023309,0.000000,-0.000000,0.110458,117.401867,-0.000004,0.029445,299.318066,0.087854,0.000000,0.238590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.600718,6.060011,2.334832
171.000000,1,MS,2,Internode,1,True,0.886470,0.000000,61.156026,88.618944,244.647273,-0.000000,27.838880,32.827058,0.000000,-0.468342,0.000000,-0.674412,0.000000,-0.000000,0.000000,113.262626,25.776741,4.924835,290.389488,0.047535,0.000000,0.000000,0.000000,0.000000,8.635155,0.000000,0.000000,0.000000,5.562727,3.278901,-0.791580
171.000000,1,MS,2,Lamina,1,True,0.016899,0.393388,33.696451,117.328305,139.116571,-0.000000,0.000000,62.095242,0.000000,-0.476232,0.000000,-5.829074,0.000000,-0.000000,0.728496,128.811640,0.000000,0.187761,320.004283,0.125869,0.000000,1.573552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.682309,8.682295,8.832953
171.000000,1,MS,2,Sheath,1,True,0.012583,0.001948,23.896395,48.928973,96.159659,-0.000000,11.288995,23.143694,0.000000,-0.470645,0.000000,-0.847161,0.000000,-0.000000,0.004706,116.134854,27.268103,0.182366,296.003905,0.068466,0.000000,0.010164,0.000000,0.000002,8.435890,0.000000,0.000000,0.000000,5.586824,4.722710,0.954491
171.000000,1,MS,3,Internode,1,True,1.124327,0.000000,52.103238,68.953732,209.929250,0.000000,24.663754,30.722105,0.000000,-0.466629,0.000000,-0.419966,0.000000,0.000000,0.000000,113.598079,26.692374,7.300824,289.173260,0.043231,0.000000,0.000000,0.000000,0.000000,8.611399,0.000000,0.000000,0.000000,5.557412,2.982025,-1.216414
171.000000,1,MS,3,Lamina,1,True,0.011111,0.046360,19.571816,55.327878,75.686833,-0.000000,-0.000000,36.716283,0.000000,-0.475230,0.000000,-3.900689,0.000000,-0.000000,0.154535,126.144721,-0.000001,0.222212,334.560958,0.106840,0.000000,0.333795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.734907,7.369673,9.498154
171.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.779081,24.609788,59.231966,-0.000000,10.635254,14.873669,0.000091,-0.468819,0.000000,-0.675100,0.000000,-0.000000,0.000000,114.790632,41.221914,30.782551,293.760311,0.055259,0.000000,0.000000,0.000000,0.001345,8.527990,0.000000,0.000000,0.000000,5.577280,3.811656,0.292461
171.000000,1,MS,4,Peduncle,1,False,0.012832,0.009973,57.420398,89.743699,229.102562,-0.000000,28.287732,32.715770,0.000000,-0.476369,0.000000,-2.658139,0.000000,-0.000000,0.009894,113.642144,28.063226,0.076383,292.126565,0.051577,0.000000,0.021371,0.000000,0.000000,8.608288,0.000000,0.000000,0.000000,5.570259,3.557697,0.005357
171.000000,1,MS,4,Peduncle,2,True,0.004336,0.205378,32.119856,104.749874,133.165289,-0.000000,-0.000000,49.827834,0.000000,-0.474902,0.000000,-1.453201,0.000000,-0.000000,0.384604,124.686600,-0.000000,0.048719,308.459200,0.113638,0.000000,0.830744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.637830,7.838586,4.952750
171.000000,1,MS,5,Chaff,1,True,0.004349,0.380016,72.831715,188.352032,287.978264,-0.000000,-0.000000,40.633943,0.000000,-0.477801,0.000000,-1.290062,0.000000,-0.000000,0.301600,114.277089,-0.000000,0.020711,296.425376,0.086599,0.000000,0.651455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.588605,5.973450,2.224934
172.000000,1,MS,1,Internode,1,False,5.603491,0.000000,50.165466,75.965541,198.442228,0.000000,22.643182,33.591873,0.000000,-0.470776,0.000000,-2.033752,0.000000,0.000000,0.000000,111.735489,25.499079,37.861425,289.705856,0.049558,0.000000,0.000000,0.000000,0.000000,8.744985,0.000000,0.000000,0.000000,5.559744,3.418449,-0.174807
172.000000,1,MS,1,Internode,2,True,0.001586,0.005108,14.811410,50.148498,58.808552,-0.000000,4.356694,30.215142,0.000000,-0.472379,0.000000,-0.510169,0.000000,-0.000000,0.021284,122.517816,18.152891,0.039656,316.483128,0.121048,0.000000,0.045973,0.000000,0.000000,8.024385,0.000000,0.000000,0.000000,5.669014,8.349725,4.804917
172.000000,1,MS,1,Lamina,1,True,0.018845,1.307170,50.486089,198.242119,203.352983,-0.000000,-0.000000,64.199661,0.000000,-0.477349,0.000000,-5.945858,0.000000,-0.000000,1.556154,121.043442,-0.000000,0.134608,308.217880,0.136719,0.000000,3.361294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.636872,9.430661,7.402257
172.000000,1,MS,1,Sheath,1,True,0.003033,0.047626,35.873052,93.673385,141.643273,-0.000000,-0.000002,33.969521,0.000000,-0.473754,0.000000,-1.023309,0.000000,-0.000000,0.077064,114.598117,-0.000004,0.029445,297.676970,0.087809,0.000000,0.166459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.593868,6.056939,2.428544
172.000000,1,MS,2,Internode,1,True,0.886470,0.000000,60.864002,89.028137,240.008218,-0.000000,26.270929,35.953575,0.000000,-0.468342,0.000000,-0.674412,0.000000,-0.000000,0.000000,111.114916,24.324935,4.924835,289.002860,0.047755,0.000000,0.000000,0.000000,0.000000,8.790418,0.000000,0.000000,0.000000,5.556665,3.294041,-0.519619
172.000000,1,MS,2,Lamina,1,True,0.016899,0.274458,33.215907,117.058408,133.929786,-0.000000,0.000000,56.074824,0.000000,-0.476232,0.000000,-5.829074,0.000000,-0.000000,0.508255,124.009061,0.000000,0.187761,315.440714,0.125580,0.000000,1.097830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.665034,8.662322,7.897778
172.000000,1,MS,2,Sheath,1,True,0.012583,0.001359,23.768315,48.988168,95.033309,-0.000000,10.703817,26.374127,0.000000,-0.470645,0.000000,-0.847161,0.000000,-0.000000,0.003283,114.774528,25.854631,0.182366,294.417375,0.068549,0.000000,0.007091,0.000000,0.000000,8.529106,0.000000,0.000000,0.000000,5.580087,4.728423,1.043349
172.000000,1,MS,3,Internode,1,True,1.124327,0.000000,51.872474,69.348604,206.262189,0.000000,23.326935,34.081720,0.000000,-0.466629,0.000000,-0.419966,0.000000,0.000000,0.000000,111.613739,25.245601,7.300824,287.892520,0.043479,0.000000,0.000000,0.000000,0.000000,8.753861,0.000000,0.000000,0.000000,5.551778,2.999102,-0.924423
172.000000,1,MS,3,Lamina,1,True,0.011111,0.032345,19.207909,55.245851,73.877617,-0.000000,-0.000000,36.216685,0.000000,-0.475230,0.000000,-3.900689,0.000000,-0.000000,0.107815,123.129362,-0.000001,0.222212,328.340329,0.106682,0.000000,0.232881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.712883,7.358747,8.388423
172.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.690303,24.685295,58.885673,-0.000000,10.267633,18.252643,0.000004,-0.468819,0.000000,-0.675100,0.000000,-0.000000,0.000000,114.119522,39.797027,30.782551,291.995690,0.055428,0.000000,0.000000,0.000000,0.000061,8.574729,0.000000,0.000000,0.000000,5.569694,3.823350,0.327249
172.000000,1,MS,4,Peduncle,1,False,0.012832,0.006958,57.075429,90.080053,224.799613,-0.000000,26.828977,35.737771,0.000000,-0.476369,0.000000,-2.658139,0.000000,-0.000000,0.006903,111.507745,26.616049,0.076383,290.371537,0.051770,0.000000,0.014910,0.000000,0.000000,8.761603,0.000000,0.000000,0.000000,5.562649,3.571031,0.099654
172.000000,1,MS,4,Peduncle,2,True,0.004336,0.143288,31.881114,104.554249,128.940908,-0.000000,-0.000000,46.621909,0.000000,-0.474902,0.000000,-1.453201,0.000000,-0.000000,0.268329,120.731187,-0.000000,0.048719,306.166464,0.113426,0.000000,0.579590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.628684,7.823947,4.819332
172.000000,1,MS,5,Chaff,1,True,0.004349,0.265128,72.428820,188.270766,279.701581,-0.000000,-0.000000,39.341459,0.000000,-0.477801,0.000000,-1.290062,0.000000,-0.000000,0.210419,110.992691,-0.000000,0.020711,294.785592,0.086561,0.000000,0.454505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.581656,5.970873,2.382898
173.000000,1,MS,1,Internode,1,False,5.603491,0.000000,49.866106,76.280845,194.583389,0.000000,21.337247,36.069785,0.000000,-0.474025,0.000000,-2.047787,0.000000,0.000000,0.000000,109.562719,24.028431,37.861425,287.977052,0.049764,0.000000,0.000000,0.000000,0.000000,8.906151,0.000000,0.000000,0.000000,5.552151,3.432638,-0.042010
173.000000,1,MS,1,Internode,2,True,0.001586,0.003564,14.725962,50.041487,57.897124,-0.000000,4.033388,31.558489,0.000000,-0.475638,0.000000,-0.513689,0.000000,-0.000000,0.014849,120.619008,16.805784,0.039656,314.657303,0.120790,0.000000,0.032074,0.000000,0.000000,8.142543,0.000000,0.000000,0.000000,5.662028,8.331908,4.819666
173.000000,1,MS,1,Lamina,1,True,0.018845,0.911981,50.010880,197.711929,195.292288,-0.000000,-0.000000,56.965046,0.000000,-0.480639,0.000000,-5.986839,0.000000,-0.000000,1.085692,116.245410,-0.000000,0.134608,305.316730,0.136353,0.000000,2.345095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.625268,9.405439,6.991347
173.000000,1,MS,1,Sheath,1,True,0.003033,0.033227,35.665899,93.625478,138.150900,-0.000000,-0.000002,34.102979,0.000000,-0.477022,0.000000,-1.030367,0.000000,-0.000000,0.053766,111.772573,-0.000004,0.029445,295.958001,0.087764,0.000000,0.116134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.586630,6.053842,2.523811
173.000000,1,MS,2,Internode,1,True,0.886470,0.000000,60.531608,89.433444,234.926284,-0.000000,24.673051,38.135336,0.000000,-0.471575,0.000000,-0.679068,0.000000,-0.000000,0.000000,108.762169,22.845418,4.924835,287.424538,0.047972,0.000000,0.000000,0.000000,0.000000,8.967040,0.000000,0.000000,0.000000,5.549709,3.309037,-0.297930
173.000000,1,MS,2,Lamina,1,True,0.016899,0.191483,32.806147,116.788859,129.184081,-0.000000,0.000000,51.423759,0.000000,-0.479515,0.000000,-5.869258,0.000000,-0.000000,0.354597,119.614890,0.000000,0.187761,311.549356,0.125291,0.000000,0.765930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.649989,8.642376,7.235667
173.000000,1,MS,2,Sheath,1,True,0.012583,0.000948,23.634804,49.046496,93.712227,-0.000000,10.111547,29.006317,0.000000,-0.473893,0.000000,-0.853008,0.000000,-0.000000,0.002290,113.179018,24.424026,0.182366,292.763581,0.068631,0.000000,0.004947,0.000000,0.000000,8.641097,0.000000,0.000000,0.000000,5.573004,4.734053,1.136077
173.000000,1,MS,3,Internode,1,True,1.124327,0.000000,51.604446,69.739915,202.177372,0.000000,21.966444,36.503846,0.000000,-0.469852,0.000000,-0.422867,0.000000,0.000000,0.000000,109.403340,23.773208,7.300824,286.404960,0.043724,0.000000,0.000000,0.000000,0.000000,8.918207,0.000000,0.000000,0.000000,5.545184,3.016025,-0.684372
173.000000,1,MS,3,Lamina,1,True,0.011111,0.022566,18.893275,55.163333,72.088574,-0.000000,-0.000000,35.740087,0.000000,-0.478507,0.000000,-3.927585,0.000000,-0.000000,0.075220,120.147623,-0.000001,0.222212,322.961969,0.106522,0.000000,0.162475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.693300,7.347756,7.534219
173.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.600585,24.759973,58.406385,-0.000000,9.897575,21.180454,0.000000,-0.472056,0.000000,-0.679761,0.000000,-0.000000,0.000000,113.190669,38.362695,30.782551,290.212389,0.055596,0.000000,0.000000,0.000000,0.000006,8.640268,0.000000,0.000000,0.000000,5.561955,3.834917,0.373820
173.000000,1,MS,4,Peduncle,1,False,0.012832,0.004854,56.717306,90.412870,220.094431,-0.000000,25.342676,37.871159,0.000000,-0.479653,0.000000,-2.676463,0.000000,-0.000000,0.004816,109.173825,25.141543,0.076383,288.549583,0.051961,0.000000,0.010402,0.000000,0.000000,8.935626,0.000000,0.000000,0.000000,5.554673,3.584224,0.202087
173.000000,1,MS,4,Peduncle,2,True,0.004336,0.099968,31.651164,104.359123,124.952671,-0.000000,0.000000,44.069327,0.000000,-0.478177,0.000000,-1.463222,0.000000,-0.000000,0.187207,116.996883,0.000000,0.048719,303.958164,0.113214,0.000000,0.404366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.619774,7.809346,4.740288
173.000000,1,MS,5,Chaff,1,True,0.004349,0.184974,71.995844,188.188522,271.630068,-0.000000,-0.000000,38.333309,0.000000,-0.481094,0.000000,-1.298953,0.000000,-0.000000,0.146804,107.789710,-0.000000,0.020711,293.023379,0.086523,0.000000,0.317097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.574121,5.968265,2.520574
174.000000,1,MS,1,Internode,1,False,5.603491,0.000000,49.550982,76.592900,190.436405,0.000000,20.006036,37.862708,0.000000,-0.474025,0.000000,-2.047787,0.000000,0.000000,0.000000,107.227705,22.529320,37.861425,286.157205,0.049967,0.000000,0.000000,0.000000,0.000000,9.086107,0.000000,0.000000,0.000000,5.544081,3.446681,0.081989
174.000000,1,MS,1,Internode,2,True,0.001586,0.002486,14.639328,49.934905,56.941001,-0.000000,3.705163,32.678519,0.000000,-0.475638,0.000000,-0.513689,0.000000,-0.000000,0.010360,118.627084,15.438177,0.039656,312.806145,0.120533,0.000000,0.022377,0.000000,0.000000,8.270294,0.000000,0.000000,0.000000,5.654880,8.314162,4.842200
174.000000,1,MS,1,Lamina,1,True,0.018845,0.636268,49.579939,197.183710,187.987506,-0.000000,-0.000000,51.585667,0.000000,-0.480639,0.000000,-5.986839,0.000000,-0.000000,0.757462,111.897325,-0.000000,0.134608,302.685833,0.135989,0.000000,1.636117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.614594,9.380311,6.731022
174.000000,1,MS,1,Sheath,1,True,0.003033,0.023182,35.449510,93.577127,134.646062,-0.000000,-0.000002,34.132363,0.000000,-0.477022,0.000000,-1.030367,0.000000,-0.000000,0.037511,108.936944,-0.000004,0.029445,294.162396,0.087719,0.000000,0.081024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.578999,6.050715,2.616098
174.000000,1,MS,2,Internode,1,True,0.886470,0.000000,60.166980,89.834744,229.548441,-0.000000,23.041706,39.652339,0.000000,-0.471575,0.000000,-0.679068,0.000000,-0.000000,0.000000,106.272427,21.334913,4.924835,285.693164,0.048187,0.000000,0.000000,0.000000,0.000000,9.161843,0.000000,0.000000,0.000000,5.542011,3.323886,-0.115115
174.000000,1,MS,2,Lamina,1,True,0.016899,0.133593,32.446355,116.519825,124.784147,-0.000000,0.000000,47.783624,0.000000,-0.479515,0.000000,-5.869258,0.000000,-0.000000,0.247394,115.540877,0.000000,0.187761,308.132531,0.125002,0.000000,0.534371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.636533,8.622467,6.764922
174.000000,1,MS,2,Sheath,1,True,0.012583,0.000662,23.495773,49.103937,92.235437,-0.000000,9.510961,31.140361,0.000000,-0.473893,0.000000,-0.853008,0.000000,-0.000000,0.001598,111.395455,22.973337,0.182366,291.041411,0.068711,0.000000,0.003452,0.000000,0.000000,8.769821,0.000000,0.000000,0.000000,5.565562,4.739597,1.228618
174.000000,1,MS,3,Internode,1,True,1.124327,0.000000,51.306412,70.127553,197.801719,0.000000,20.579170,38.242884,0.000000,-0.469852,0.000000,-0.422867,0.000000,0.000000,0.000000,107.035562,22.271829,7.300824,284.750869,0.043967,0.000000,0.000000,0.000000,0.000000,9.101240,0.000000,0.000000,0.000000,5.537791,3.032789,-0.485247
174.000000,1,MS,3,Lamina,1,True,0.011111,0.015744,18.616714,55.080438,70.319827,-0.000000,-0.000000,35.286347,0.000000,-0.478507,0.000000,-3.927585,0.000000,-0.000000,0.052479,117.199712,-0.000001,0.222212,318.234425,0.106362,0.000000,0.113355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.675656,7.336714,6.871777
174.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.509523,24.833820,57.813266,-0.000000,9.524328,23.703094,0.000000,-0.472056,0.000000,-0.679761,0.000000,-0.000000,0.000000,112.041213,36.916000,30.782551,288.402374,0.055762,0.000000,0.000000,0.000000,0.000001,8.722774,0.000000,0.000000,0.000000,5.554025,3.846354,0.427901
174.000000,1,MS,4,Peduncle,1,False,0.012832,0.003387,56.345470,90.742110,215.117150,-0.000000,23.825614,39.371535,0.000000,-0.479653,0.000000,-2.676463,0.000000,-0.000000,0.003360,106.704936,23.636522,0.076383,286.657863,0.052151,0.000000,0.007257,0.000000,0.000000,9.127397,0.000000,0.000000,0.000000,5.546309,3.597276,0.304712
174.000000,1,MS,4,Peduncle,2,True,0.004336,0.069746,31.426001,104.164506,121.155396,-0.000000,0.000000,42.013983,0.000000,-0.478177,0.000000,-1.463222,0.000000,-0.000000,0.130610,113.441382,0.000000,0.048719,301.795840,0.113003,0.000000,0.282117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.610951,7.794782,4.697992
174.000000,1,MS,5,Chaff,1,True,0.004349,0.129052,71.537074,188.105191,263.723468,-0.000000,-0.000000,37.528730,0.000000,-0.481094,0.000000,-1.298953,0.000000,-0.000000,0.102422,104.652170,-0.000000,0.020711,291.156181,0.086485,0.000000,0.221231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.566060,5.965622,2.639460
175.000000,1,MS,1,Internode,1,False,5.603491,0.000000,49.221531,76.901660,186.096744,0.000000,18.646952,39.043851,0.000000,-0.485416,0.000000,-2.096996,0.000000,0.000000,0.000000,104.784203,20.998820,37.861425,284.254626,0.050169,0.000000,0.000000,0.000000,0.000000,9.282380,0.000000,0.000000,0.000000,5.535560,3.460575,0.196331
175.000000,1,MS,1,Internode,2,True,0.001586,0.001735,14.551274,49.828741,55.949697,-0.000000,3.371644,33.554665,0.000000,-0.405752,0.000000,-0.438213,0.000000,-0.000000,0.007228,116.561869,14.048518,0.039656,310.924659,0.120276,0.000000,0.015612,0.000000,0.000000,8.407048,0.000000,0.000000,0.000000,5.647546,8.296485,4.869386
175.000000,1,MS,1,Lamina,1,True,-0.000000,0.820186,49.189222,196.657604,187.175167,0.001254,-0.000000,59.103455,0.000000,0.578021,0.000000,7.199824,0.000000,0.002986,0.976411,111.413790,-0.000000,-0.000000,300.300503,0.135626,3.223206,2.109048,48.204111,0.000000,0.000000,0.000000,0.000000,0.000000,5.604791,9.355283,6.602314
175.000000,1,MS,1,Sheath,1,True,0.003033,0.016173,35.224368,93.528293,131.142563,-0.000000,-0.000002,33.995267,0.000000,-0.247170,0.000000,-0.533887,0.000000,-0.000000,0.026171,106.102397,-0.000004,0.029445,292.294150,0.087673,0.000000,0.056529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.570982,6.047558,2.703125
175.000000,1,MS,2,Internode,1,True,0.886470,0.000000,59.776386,90.231941,223.986399,-0.000000,21.373838,40.579300,0.000000,-0.483097,0.000000,-0.695659,0.000000,-0.000000,0.000000,103.697407,19.790591,4.924835,283.838489,0.048400,0.000000,0.000000,0.000000,0.000000,9.372428,0.000000,0.000000,0.000000,5.533684,3.338582,0.037805
175.000000,1,MS,2,Lamina,1,True,0.016899,0.093205,32.121860,116.251423,120.661438,-0.000000,0.000000,44.812931,0.000000,-0.249220,0.000000,-3.050447,0.000000,-0.000000,0.172601,111.723554,0.000000,0.187761,305.050904,0.124714,0.000000,0.372818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.624196,8.602605,6.429797
175.000000,1,MS,2,Sheath,1,True,0.012583,0.000462,23.351347,49.160473,90.637116,-0.000000,8.900966,32.790869,0.000000,-0.485291,0.000000,-0.873524,0.000000,-0.000000,0.001115,109.465116,21.499919,0.182366,289.252405,0.068790,0.000000,0.002408,0.000000,0.000000,8.913530,0.000000,0.000000,0.000000,5.557759,4.745054,1.318592
175.000000,1,MS,3,Internode,1,True,1.124327,0.000000,50.984062,70.511429,193.234092,0.000000,19.162427,39.373078,0.000000,-0.481464,0.000000,-0.433318,0.000000,0.000000,0.000000,104.563903,20.738558,7.300824,282.961825,0.044208,0.000000,0.000000,0.000000,0.000000,9.300493,0.000000,0.000000,0.000000,5.529720,3.049390,-0.318144
175.000000,1,MS,3,Lamina,1,True,0.011111,0.010984,18.369759,54.997254,68.572232,-0.000000,-0.000000,34.792881,0.000000,-0.408343,0.000000,-3.351681,0.000000,-0.000000,0.036614,114.287054,-0.000001,0.222212,314.012975,0.106202,0.000000,0.079085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.659548,7.325634,6.355166
175.000000,1,MS,3,Sheath,1,True,1.323650,0.000000,14.416867,24.906832,57.124259,-0.000000,9.147197,25.812048,0.000000,-0.483552,0.000000,-0.696314,0.000000,-0.000000,0.000000,110.705929,35.454251,30.782551,286.560659,0.055926,0.000000,0.000000,0.000000,0.000000,8.820619,0.000000,0.000000,0.000000,5.545877,3.857663,0.486524
175.000000,1,MS,4,Peduncle,1,False,0.012832,0.002363,55.960317,91.067731,209.967914,-0.000000,22.275001,40.303238,0.000000,-0.490742,0.000000,-2.738338,0.000000,-0.000000,0.002344,104.150751,22.098215,0.076383,284.698397,0.052338,0.000000,0.005063,0.000000,0.000000,9.334654,0.000000,0.000000,0.000000,5.537555,3.610185,0.403541
175.000000,1,MS,4,Peduncle,2,True,0.000074,0.057908,31.206417,103.970409,117.668606,0.000033,0.000000,40.606127,0.000000,0.062087,0.000000,0.189985,0.000000,0.000122,0.108441,110.176597,0.000000,0.000835,299.687095,0.112792,0.131522,0.234233,1.991698,0.000000,0.000000,0.000000,0.000000,0.003645,5.602251,7.780258,4.690765
175.000000,1,MS,5,Chaff,1,True,-0.000000,0.190810,71.059177,188.020688,257.531385,0.000335,-0.000000,39.117390,0.000000,0.720663,0.000000,1.945791,0.000000,0.000532,0.151436,102.194994,-0.000000,-0.000000,289.211141,0.086446,0.574931,0.327103,8.690741,0.000000,0.000000,0.000000,0.000000,0.000000,5.557578,5.962942,2.748045
176.000000,1,MS,1,Internode,1,False,5.603491,0.000000,48.879039,77.207082,181.651816,0.000000,17.257775,39.731990,0.000000,-0.485416,0.000000,-2.096996,0.000000,0.000000,0.000000,102.281428,19.434431,37.861425,282.276731,0.050368,0.000000,0.000000,0.000000,0.000000,9.492404,0.000000,0.000000,0.000000,5.526608,3.474319,0.303507
176.000000,1,MS,1,Internode,2,True,0.001586,0.001210,14.461647,49.722986,54.933654,-0.000000,3.032490,34.198917,0.000000,-0.405752,0.000000,-0.438213,0.000000,-0.000000,0.005043,114.445113,12.635373,0.039656,309.009543,0.120021,0.000000,0.010892,0.000000,0.000000,8.551990,0.000000,0.000000,0.000000,5.640009,8.278877,4.900245
