t,plant,axis,volume,Tsoil,nitrates,Conc_Nitrates_Soil
81.000000,1,MS,1.000000,15.000000,8987.357402,8987.357402
82.000000,1,MS,1.000000,15.000000,8587.856026,8587.856026
83.000000,1,MS,1.000000,15.000000,8202.781151,8202.781151
84.000000,1,MS,1.000000,15.000000,7831.621810,7831.621810
85.000000,1,MS,1.000000,15.000000,7474.212199,7474.212199
86.000000,1,MS,1.000000,15.000000,7130.022955,7130.022955
87.000000,1,MS,1.000000,15.000000,6798.906126,6798.906126
88.000000,1,MS,1.000000,15.000000,6480.383012,6480.383012
89.000000,1,MS,1.000000,15.000000,6174.301588,6174.301588
90.000000,1,MS,1.000000,15.000000,5880.213929,5880.213929
91.000000,1,MS,1.000000,15.000000,5597.975490,5597.975490
92.000000,1,MS,1.000000,15.000000,5327.171985,5327.171985
93.000000,1,MS,1.000000,15.000000,5067.614109,5067.614109
94.000000,1,MS,1.000000,15.000000,4818.873649,4818.873649
95.000000,1,MS,1.000000,15.000000,4580.746056,4580.746056
96.000000,1,MS,1.000000,15.000000,4352.812342,4352.812342
97.000000,1,MS,1.000000,15.000000,4134.848223,4134.848223
98.000000,1,MS,1.000000,15.000000,3926.439483,3926.439483
99.000000,1,MS,1.000000,15.000000,3727.344559,3727.344559
100.000000,1,MS,1.000000,15.000000,3537.155229,3537.155229
101.000000,1,MS,1.000000,15.000000,3355.638646,3355.638646
102.000000,1,MS,1.000000,15.000000,3182.412608,3182.412608
103.000000,1,MS,1.000000,15.000000,3017.206278,3017.206278
104.000000,1,MS,1.000000,15.000000,2859.622279,2859.622279
105.000000,1,MS,1.000000,15.000000,2709.399840,2709.399840
106.000000,1,MS,1.000000,15.000000,2566.163995,2566.163995
107.000000,1,MS,1.000000,15.000000,2429.689510,2429.689510
108.000000,1,MS,1.000000,15.000000,2299.647544,2299.647544
109.000000,1,MS,1.000000,15.000000,2175.834037,2175.834037
110.000000,1,MS,1.000000,15.000000,2057.956671,2057.956671
111.000000,1,MS,1.000000,15.000000,1945.815540,1945.815540
112.000000,1,MS,1.000000,15.000000,1839.133040,1839.133040
113.000000,1,MS,1.000000,15.000000,1737.729525,1737.729525
114.000000,1,MS,1.000000,15.000000,1641.356147,1641.356147
115.000000,1,MS,1.000000,15.000000,1549.837924,1549.837924
116.000000,1,MS,1.000000,15.000000,1462.939479,1462.939479
117.000000,1,MS,1.000000,15.000000,1380.499992,1380.499992
118.000000,1,MS,1.000000,15.000000,1302.303844,1302.303844
119.000000,1,MS,1.000000,15.000000,1228.192693,1228.192693
120.000000,1,MS,1.000000,15.000000,1157.961003,1157.961003
121.000000,1,MS,1.000000,15.000000,1091.457615,1091.457615
122.000000,1,MS,1.000000,15.000000,1028.490442,1028.490442
123.000000,1,MS,1.000000,15.000000,968.911072,968.911072
124.000000,1,MS,1.000000,15.000000,912.536836,912.536836
125.000000,1,MS,1.000000,15.000000,859.233010,859.233010
126.000000,1,MS,1.000000,15.000000,808.834471,808.834471
127.000000,1,MS,1.000000,15.000000,761.211686,761.211686
128.000000,1,MS,1.000000,15.000000,716.209523,716.209523
129.000000,1,MS,1.000000,15.000000,673.702934,673.702934
130.000000,1,MS,1.000000,15.000000,633.545744,633.545744
131.000000,1,MS,1.000000,15.000000,595.638995,595.638995
132.000000,1,MS,1.000000,15.000000,559.862423,559.862423
133.000000,1,MS,1.000000,15.000000,526.111592,526.111592
134.000000,1,MS,1.000000,15.000000,494.266583,494.266583
135.000000,1,MS,1.000000,15.000000,464.234860,464.234860
136.000000,1,MS,1.000000,15.000000,435.910124,435.910124
137.000000,1,MS,1.000000,15.000000,409.210389,409.210389
138.000000,1,MS,1.000000,15.000000,384.041593,384.041593
139.000000,1,MS,1.000000,15.000000,360.330938,360.330938
140.000000,1,MS,1.000000,15.000000,337.994940,337.994940
141.000000,1,MS,1.000000,15.000000,316.967594,316.967594
142.000000,1,MS,1.000000,15.000000,297.173619,297.173619
143.000000,1,MS,1.000000,15.000000,278.552371,278.552371
144.000000,1,MS,1.000000,15.000000,261.035283,261.035283
145.000000,1,MS,1.000000,15.000000,244.567081,244.567081
146.000000,1,MS,1.000000,15.000000,229.085693,229.085693
147.000000,1,MS,1.000000,15.000000,214.540159,214.540159
148.000000,1,MS,1.000000,15.000000,200.873886,200.873886
149.000000,1,MS,1.000000,15.000000,188.040743,188.040743
150.000000,1,MS,1.000000,15.000000,175.989824,175.989824
151.000000,1,MS,1.000000,15.000000,164.677974,164.677974
152.000000,1,MS,1.000000,15.000000,154.058264,154.058264
153.000000,1,MS,1.000000,15.000000,144.092907,144.092907
154.000000,1,MS,1.000000,15.000000,134.740733,134.740733
155.000000,1,MS,1.000000,15.000000,125.968049,125.968049
156.000000,1,MS,1.000000,15.000000,117.738226,117.738226
157.000000,1,MS,1.000000,15.000000,110.020603,110.020603
158.000000,1,MS,1.000000,15.000000,102.782168,102.782168
159.000000,1,MS,1.000000,15.000000,95.996010,95.996010
160.000000,1,MS,1.000000,15.000000,89.633261,89.633261
161.000000,1,MS,1.000000,15.000000,83.670262,83.670262
162.000000,1,MS,1.000000,15.000000,78.081735,78.081735
163.000000,1,MS,1.000000,15.000000,72.847019,72.847019
164.000000,1,MS,1.000000,15.000000,67.944018,67.944018
165.000000,1,MS,1.000000,15.000000,63.354948,63.354948
166.000000,1,MS,1.000000,15.000000,59.060637,59.060637
167.000000,1,MS,1.000000,15.000000,55.044450,55.044450
168.000000,1,MS,1.000000,15.000000,51.288704,51.288704
169.000000,1,MS,1.000000,15.000000,47.778154,47.778154
170.000000,1,MS,1.000000,15.000000,44.496761,44.496761
171.000000,1,MS,1.000000,15.000000,41.431205,41.431205
172.000000,1,MS,1.000000,15.000000,38.567457,38.567457
173.000000,1,MS,1.000000,15.000000,35.893608,35.893608
174.000000,1,MS,1.000000,15.000000,33.397178,33.397178
175.000000,1,MS,1.000000,15.000000,31.067183,31.067183
176.000000,1,MS,1.000000,15.000000,28.892257,28.892257
177.000000,1,MS,1.000000,15.000000,26.862993,26.862993
178.000000,1,MS,1.000000,15.000000,24.969609,24.969609
179.000000,1,MS,1.000000,15.000000,23.203757,23.203757
180.000000,1,MS,1.000000,15.000000,21.556802,21.556802
181.000000,1,MS,1.000000,15.000000,20.021430,20.021430
182.000000,1,MS,1.000000,15.000000,18.590099,18.590099
183.000000,1,MS,1.000000,15.000000,17.256388,17.256388
184.000000,1,MS,1.000000,15.000000,16.013698,16.013698
185.000000,1,MS,1.000000,15.000000,14.856415,14.856415
186.000000,1,MS,1.000000,15.000000,13.778779,13.778779
187.000000,1,MS,1.000000,15.000000,12.775896,12.775896
188.000000,1,MS,1.000000,15.000000,11.842748,11.842748
189.000000,1,MS,1.000000,15.000000,10.974992,10.974992
190.000000,1,MS,1.000000,15.000000,10.168189,10.168189
191.000000,1,MS,1.000000,15.000000,9.418466,9.418466
192.000000,1,MS,1.000000,15.000000,8.721886,8.721886
193.000000,1,MS,1.000000,15.000000,8.075121,8.075121
194.000000,1,MS,1.000000,15.000000,7.474771,7.474771
195.000000,1,MS,1.000000,15.000000,6.917789,6.917789
196.000000,1,MS,1.000000,15.000000,6.401103,6.401103
197.000000,1,MS,1.000000,15.000000,5.922038,5.922038
198.000000,1,MS,1.000000,15.000000,5.477907,5.477907
199.000000,1,MS,1.000000,15.000000,5.066291,5.066291
200.000000,1,MS,1.000000,15.000000,4.684787,4.684787
201.000000,1,MS,1.000000,15.000000,4.331335,4.331335
202.000000,1,MS,1.000000,15.000000,4.003879,4.003879
203.000000,1,MS,1.000000,15.000000,3.700638,3.700638
204.000000,1,MS,1.000000,15.000000,3.419835,3.419835
205.000000,1,MS,1.000000,15.000000,3.159919,3.159919
206.000000,1,MS,1.000000,15.000000,2.919348,2.919348
207.000000,1,MS,1.000000,15.000000,2.696784,2.696784
208.000000,1,MS,1.000000,15.000000,2.490899,2.490899
209.000000,1,MS,1.000000,15.000000,2.300540,2.300540
210.000000,1,MS,1.000000,15.000000,2.124567,2.124567
211.000000,1,MS,1.000000,15.000000,1.961984,1.961984
212.000000,1,MS,1.000000,15.000000,1.811805,1.811805
213.000000,1,MS,1.000000,15.000000,1.673163,1.673163
214.000000,1,MS,1.000000,15.000000,1.545202,1.545202
215.000000,1,MS,1.000000,15.000000,1.427155,1.427155
216.000000,1,MS,1.000000,15.000000,1.318270,1.318270
217.000000,1,MS,1.000000,15.000000,1.217882,1.217882
218.000000,1,MS,1.000000,15.000000,1.125341,1.125341
219.000000,1,MS,1.000000,15.000000,1.040073,1.040073
220.000000,1,MS,1.000000,15.000000,0.961519,0.961519
221.000000,1,MS,1.000000,15.000000,0.889183,0.889183
222.000000,1,MS,1.000000,15.000000,0.822581,0.822581
223.000000,1,MS,1.000000,15.000000,0.761281,0.761281
224.000000,1,MS,1.000000,15.000000,0.704864,0.704864
225.000000,1,MS,1.000000,15.000000,0.652962,0.652962
226.000000,1,MS,1.000000,15.000000,0.605216,0.605216
227.000000,1,MS,1.000000,15.000000,0.561311,0.561311
228.000000,1,MS,1.000000,15.000000,0.520941,0.520941
229.000000,1,MS,1.000000,15.000000,0.483834,0.483834
230.000000,1,MS,1.000000,15.000000,0.449727,0.449727
231.000000,1,MS,1.000000,15.000000,0.418389,0.418389
232.000000,1,MS,1.000000,15.000000,0.389597,0.389597
233.000000,1,MS,1.000000,15.000000,0.363154,0.363154
234.000000,1,MS,1.000000,15.000000,0.338870,0.338870
235.000000,1,MS,1.000000,15.000000,0.316579,0.316579
236.000000,1,MS,1.000000,15.000000,0.296118,0.296118
237.000000,1,MS,1.000000,15.000000,0.277347,0.277347
238.000000,1,MS,1.000000,15.000000,0.260129,0.260129
239.000000,1,MS,1.000000,15.000000,0.244341,0.244341
240.000000,1,MS,1.000000,15.000000,0.229865,0.229865
241.000000,1,MS,1.000000,15.000000,0.216599,0.216599
242.000000,1,MS,1.000000,15.000000,0.204441,0.204441
243.000000,1,MS,1.000000,15.000000,0.193303,0.193303
244.000000,1,MS,1.000000,15.000000,0.183100,0.183100
245.000000,1,MS,1.000000,15.000000,0.173755,0.173755
246.000000,1,MS,1.000000,15.000000,0.165197,0.165197
247.000000,1,MS,1.000000,15.000000,0.157360,0.157360
248.000000,1,MS,1.000000,15.000000,0.150182,0.150182
249.000000,1,MS,1.000000,15.000000,0.143609,0.143609
250.000000,1,MS,1.000000,15.000000,0.137587,0.137587
251.000000,1,MS,1.000000,15.000000,0.132071,0.132071
252.000000,1,MS,1.000000,15.000000,0.127017,0.127017
253.000000,1,MS,1.000000,15.000000,0.122387,0.122387
254.000000,1,MS,1.000000,15.000000,0.118144,0.118144
255.000000,1,MS,1.000000,15.000000,0.114255,0.114255
256.000000,1,MS,1.000000,15.000000,0.110690,0.110690
257.000000,1,MS,1.000000,15.000000,0.107420,0.107420
258.000000,1,MS,1.000000,15.000000,0.104419,0.104419
259.000000,1,MS,1.000000,15.000000,0.101666,0.101666
260.000000,1,MS,1.000000,15.000000,0.099138,0.099138
261.000000,1,MS,1.000000,15.000000,0.096817,0.096817
262.000000,1,MS,1.000000,15.000000,0.094683,0.094683
263.000000,1,MS,1.000000,15.000000,0.092722,0.092722
264.000000,1,MS,1.000000,15.000000,0.090918,0.090918
265.000000,1,MS,1.000000,15.000000,0.089259,0.089259
266.000000,1,MS,1.000000,15.000000,0.087730,0.087730
267.000000,1,MS,1.000000,15.000000,0.086321,0.086321
268.000000,1,MS,1.000000,15.000000,0.085020,0.085020
269.000000,1,MS,1.000000,15.000000,0.083820,0.083820
270.000000,1,MS,1.000000,15.000000,0.082709,0.082709
271.000000,1,MS,1.000000,15.000000,0.081682,0.081682
272.000000,1,MS,1.000000,15.000000,0.080729,0.080729
273.000000,1,MS,1.000000,15.000000,0.079845,0.079845
274.000000,1,MS,1.000000,15.000000,0.079022,0.079022
275.000000,1,MS,1.000000,15.000000,0.078256,0.078256
276.000000,1,MS,1.000000,15.000000,0.077539,0.077539
277.000000,1,MS,1.000000,15.000000,0.076870,0.076870
278.000000,1,MS,1.000000,15.000000,0.076242,0.076242
279.000000,1,MS,1.000000,15.000000,0.075652,0.075652
280.000000,1,MS,1.000000,15.000000,0.075096,0.075096
281.000000,1,MS,1.000000,15.000000,0.074572,0.074572
282.000000,1,MS,1.000000,15.000000,0.074076,0.074076
283.000000,1,MS,1.000000,15.000000,0.073606,0.073606
284.000000,1,MS,1.000000,15.000000,0.073159,0.073159
285.000000,1,MS,1.000000,15.000000,0.072734,0.072734
286.000000,1,MS,1.000000,15.000000,0.072328,0.072328
287.000000,1,MS,1.000000,15.000000,0.071940,0.071940
288.000000,1,MS,1.000000,15.000000,0.071568,0.071568
289.000000,1,MS,1.000000,15.000000,0.071211,0.071211
290.000000,1,MS,1.000000,15.000000,0.070868,0.070868
291.000000,1,MS,1.000000,15.000000,0.070538,0.070538
292.000000,1,MS,1.000000,15.000000,0.070219,0.070219
293.000000,1,MS,1.000000,15.000000,0.069911,0.069911
294.000000,1,MS,1.000000,15.000000,0.069611,0.069611
295.000000,1,MS,1.000000,15.000000,0.069321,0.069321
296.000000,1,MS,1.000000,15.000000,0.069038,0.069038
297.000000,1,MS,1.000000,15.000000,0.068762,0.068762
298.000000,1,MS,1.000000,15.000000,0.068491,0.068491
299.000000,1,MS,1.000000,15.000000,0.068224,0.068224
300.000000,1,MS,1.000000,15.000000,0.067960,0.067960
301.000000,1,MS,1.000000,15.000000,0.067697,0.067697
302.000000,1,MS,1.000000,15.000000,0.067436,0.067436
303.000000,1,MS,1.000000,15.000000,0.067177,0.067177
304.000000,1,MS,1.000000,15.000000,0.066918,0.066918
305.000000,1,MS,1.000000,15.000000,0.066661,0.066661
306.000000,1,MS,1.000000,15.000000,0.066406,0.066406
307.000000,1,MS,1.000000,15.000000,0.066154,0.066154
308.000000,1,MS,1.000000,15.000000,0.065903,0.065903
309.000000,1,MS,1.000000,15.000000,0.065656,0.065656
310.000000,1,MS,1.000000,15.000000,0.065411,0.065411
311.000000,1,MS,1.000000,15.000000,0.065169,0.065169
312.000000,1,MS,1.000000,15.000000,0.064930,0.064930
313.000000,1,MS,1.000000,15.000000,0.064695,0.064695
314.000000,1,MS,1.000000,15.000000,0.064464,0.064464
315.000000,1,MS,1.000000,15.000000,0.064236,0.064236
316.000000,1,MS,1.000000,15.000000,0.064011,0.064011
317.000000,1,MS,1.000000,15.000000,0.063790,0.063790
318.000000,1,MS,1.000000,15.000000,0.063573,0.063573
319.000000,1,MS,1.000000,15.000000,0.063359,0.063359
320.000000,1,MS,1.000000,15.000000,0.063149,0.063149
321.000000,1,MS,1.000000,15.000000,0.062943,0.062943
322.000000,1,MS,1.000000,15.000000,0.062740,0.062740
323.000000,1,MS,1.000000,15.000000,0.062540,0.062540
324.000000,1,MS,1.000000,15.000000,0.062344,0.062344
325.000000,1,MS,1.000000,15.000000,0.062151,0.062151
326.000000,1,MS,1.000000,15.000000,0.061960,0.061960
327.000000,1,MS,1.000000,15.000000,0.061773,0.061773
328.000000,1,MS,1.000000,15.000000,0.061588,0.061588
329.000000,1,MS,1.000000,15.000000,0.061405,0.061405
330.000000,1,MS,1.000000,15.000000,0.061225,0.061225
331.000000,1,MS,1.000000,15.000000,0.061046,0.061046
332.000000,1,MS,1.000000,15.000000,0.060870,0.060870
333.000000,1,MS,1.000000,15.000000,0.060697,0.060697
334.000000,1,MS,1.000000,15.000000,0.060525,0.060525
335.000000,1,MS,1.000000,15.000000,0.060356,0.060356
336.000000,1,MS,1.000000,15.000000,0.060188,0.060188
337.000000,1,MS,1.000000,15.000000,0.060024,0.060024
338.000000,1,MS,1.000000,15.000000,0.059861,0.059861
339.000000,1,MS,1.000000,15.000000,0.059701,0.059701
340.000000,1,MS,1.000000,15.000000,0.059543,0.059543
341.000000,1,MS,1.000000,15.000000,0.059388,0.059388
342.000000,1,MS,1.000000,15.000000,0.059235,0.059235
343.000000,1,MS,1.000000,15.000000,0.059084,0.059084
344.000000,1,MS,1.000000,15.000000,0.058936,0.058936
345.000000,1,MS,1.000000,15.000000,0.058790,0.058790
346.000000,1,MS,1.000000,15.000000,0.058646,0.058646
347.000000,1,MS,1.000000,15.000000,0.058504,0.058504
348.000000,1,MS,1.000000,15.000000,0.058364,0.058364
349.000000,1,MS,1.000000,15.000000,0.058226,0.058226
350.000000,1,MS,1.000000,15.000000,0.058089,0.058089
351.000000,1,MS,1.000000,15.000000,0.057953,0.057953
352.000000,1,MS,1.000000,15.000000,0.057818,0.057818
353.000000,1,MS,1.000000,15.000000,0.057685,0.057685
354.000000,1,MS,1.000000,15.000000,0.057553,0.057553
355.000000,1,MS,1.000000,15.000000,0.057422,0.057422
356.000000,1,MS,1.000000,15.000000,0.057292,0.057292
357.000000,1,MS,1.000000,15.000000,0.057163,0.057163
358.000000,1,MS,1.000000,15.000000,0.057035,0.057035
359.000000,1,MS,1.000000,15.000000,0.056909,0.056909
360.000000,1,MS,1.000000,15.000000,0.056785,0.056785
361.000000,1,MS,1.000000,15.000000,0.056661,0.056661
362.000000,1,MS,1.000000,15.000000,0.056540,0.056540
363.000000,1,MS,1.000000,15.000000,0.056420,0.056420
364.000000,1,MS,1.000000,15.000000,0.056302,0.056302
365.000000,1,MS,1.000000,15.000000,0.056186,0.056186
366.000000,1,MS,1.000000,15.000000,0.056073,0.056073
367.000000,1,MS,1.000000,15.000000,0.055961,0.055961
368.000000,1,MS,1.000000,15.000000,0.055851,0.055851
369.000000,1,MS,1.000000,15.000000,0.055744,0.055744
370.000000,1,MS,1.000000,15.000000,0.055639,0.055639
371.000000,1,MS,1.000000,15.000000,0.055535,0.055535
372.000000,1,MS,1.000000,15.000000,0.055434,0.055434
373.000000,1,MS,1.000000,15.000000,0.055334,0.055334
374.000000,1,MS,1.000000,15.000000,0.055236,0.055236
375.000000,1,MS,1.000000,15.000000,0.055139,0.055139
376.000000,1,MS,1.000000,15.000000,0.055043,0.055043
377.000000,1,MS,1.000000,15.000000,0.054949,0.054949
378.000000,1,MS,1.000000,15.000000,0.054856,0.054856
379.000000,1,MS,1.000000,15.000000,0.054763,0.054763
380.000000,1,MS,1.000000,15.000000,0.054672,0.054672
381.000000,1,MS,1.000000,15.000000,0.054583,0.054583
382.000000,1,MS,1.000000,15.000000,0.054494,0.054494
383.000000,1,MS,1.000000,15.000000,0.054407,0.054407
384.000000,1,MS,1.000000,15.000000,0.054321,0.054321
385.000000,1,MS,1.000000,15.000000,0.054237,0.054237
386.000000,1,MS,1.000000,15.000000,0.054155,0.054155
387.000000,1,MS,1.000000,15.000000,0.054074,0.054074
388.000000,1,MS,1.000000,15.000000,0.053995,0.053995
389.000000,1,MS,1.000000,15.000000,0.053918,0.053918
390.000000,1,MS,1.000000,15.000000,0.053843,0.053843
391.000000,1,MS,1.000000,15.000000,0.053769,0.053769
392.000000,1,MS,1.000000,15.000000,0.053698,0.053698
393.000000,1,MS,1.000000,15.000000,0.053628,0.053628
394.000000,1,MS,1.000000,15.000000,0.053561,0.053561
395.000000,1,MS,1.000000,15.000000,0.053494,0.053494
396.000000,1,MS,1.000000,15.000000,0.053430,0.053430
397.000000,1,MS,1.000000,15.000000,0.053367,0.053367
398.000000,1,MS,1.000000,15.000000,0.053305,0.053305
399.000000,1,MS,1.000000,15.000000,0.053244,0.053244
400.000000,1,MS,1.000000,15.000000,0.053184,0.053184
401.000000,1,MS,1.000000,15.000000,0.053125,0.053125
402.000000,1,MS,1.000000,15.000000,0.053068,0.053068
403.000000,1,MS,1.000000,15.000000,0.053010,0.053010
404.000000,1,MS,1.000000,15.000000,0.052955,0.052955
405.000000,1,MS,1.000000,15.000000,0.052899,0.052899
406.000000,1,MS,1.000000,15.000000,0.052845,0.052845
407.000000,1,MS,1.000000,15.000000,0.052793,0.052793
408.000000,1,MS,1.000000,15.000000,0.052741,0.052741
409.000000,1,MS,1.000000,15.000000,0.052691,0.052691
410.000000,1,MS,1.000000,15.000000,0.052643,0.052643
411.000000,1,MS,1.000000,15.000000,0.052596,0.052596
412.000000,1,MS,1.000000,15.000000,0.052551,0.052551
413.000000,1,MS,1.000000,15.000000,0.052508,0.052508
414.000000,1,MS,1.000000,15.000000,0.052467,0.052467
415.000000,1,MS,1.000000,15.000000,0.052428,0.052428
416.000000,1,MS,1.000000,15.000000,0.052391,0.052391
417.000000,1,MS,1.000000,15.000000,0.052356,0.052356
418.000000,1,MS,1.000000,15.000000,0.052324,0.052324
419.000000,1,MS,1.000000,15.000000,0.052292,0.052292
420.000000,1,MS,1.000000,15.000000,0.052263,0.052263
421.000000,1,MS,1.000000,15.000000,0.052235,0.052235
422.000000,1,MS,1.000000,15.000000,0.052207,0.052207
423.000000,1,MS,1.000000,15.000000,0.052181,0.052181
424.000000,1,MS,1.000000,15.000000,0.052155,0.052155
425.000000,1,MS,1.000000,15.000000,0.052130,0.052130
426.000000,1,MS,1.000000,15.000000,0.052106,0.052106
427.000000,1,MS,1.000000,15.000000,0.052081,0.052081
428.000000,1,MS,1.000000,15.000000,0.052057,0.052057
429.000000,1,MS,1.000000,15.000000,0.052034,0.052034
430.000000,1,MS,1.000000,15.000000,0.052012,0.052012
431.000000,1,MS,1.000000,15.000000,0.051991,0.051991
432.000000,1,MS,1.000000,15.000000,0.051971,0.051971
433.000000,1,MS,1.000000,15.000000,0.051952,0.051952
434.000000,1,MS,1.000000,15.000000,0.051935,0.051935
435.000000,1,MS,1.000000,15.000000,0.051920,0.051920
436.000000,1,MS,1.000000,15.000000,0.051908,0.051908
437.000000,1,MS,1.000000,15.000000,0.051897,0.051897
438.000000,1,MS,1.000000,15.000000,0.051889,0.051889
439.000000,1,MS,1.000000,15.000000,0.051883,0.051883
440.000000,1,MS,1.000000,15.000000,0.051881,0.051881
441.000000,1,MS,1.000000,15.000000,0.051880,0.051880
442.000000,1,MS,1.000000,15.000000,0.051883,0.051883
443.000000,1,MS,1.000000,15.000000,0.051888,0.051888
444.000000,1,MS,1.000000,15.000000,0.051895,0.051895
445.000000,1,MS,1.000000,15.000000,0.051904,0.051904
446.000000,1,MS,1.000000,15.000000,0.051915,0.051915
447.000000,1,MS,1.000000,15.000000,0.051927,0.051927
448.000000,1,MS,1.000000,15.000000,0.051939,0.051939
449.000000,1,MS,1.000000,15.000000,0.051953,0.051953
450.000000,1,MS,1.000000,15.000000,0.051966,0.051966
451.000000,1,MS,1.000000,15.000000,0.051980,0.051980
452.000000,1,MS,1.000000,15.000000,0.051995,0.051995
453.000000,1,MS,1.000000,15.000000,0.052010,0.052010
454.000000,1,MS,1.000000,15.000000,0.052026,0.052026
455.000000,1,MS,1.000000,15.000000,0.052043,0.052043
