t,plant,axis,Total_transpiration
931.000000,1,MS,0.002478
932.000000,1,MS,0.000749
933.000000,1,MS,0.000749
934.000000,1,MS,0.000333
935.000000,1,MS,0.000333
936.000000,1,MS,0.000939
937.000000,1,MS,0.000939
938.000000,1,MS,0.001177
939.000000,1,MS,0.001177
940.000000,1,MS,0.001079
941.000000,1,MS,0.001079
942.000000,1,MS,0.004519
943.000000,1,MS,0.004519
944.000000,1,MS,0.004788
945.000000,1,MS,0.004788
946.000000,1,MS,0.003460
947.000000,1,MS,0.003460
948.000000,1,MS,0.006402
949.000000,1,MS,0.006402
950.000000,1,MS,0.007115
951.000000,1,MS,0.007115
952.000000,1,MS,0.003373
953.000000,1,MS,0.003373
954.000000,1,MS,0.003174
955.000000,1,MS,0.003174
956.000000,1,MS,0.001479
957.000000,1,MS,0.001479
958.000000,1,MS,0.000748
959.000000,1,MS,0.000748
960.000000,1,MS,0.000129
961.000000,1,MS,0.000129
962.000000,1,MS,0.000234
963.000000,1,MS,0.000234
964.000000,1,MS,0.000228
965.000000,1,MS,0.000228
966.000000,1,MS,0.002296
967.000000,1,MS,0.002296
968.000000,1,MS,0.004819
969.000000,1,MS,0.004819
970.000000,1,MS,0.007985
971.000000,1,MS,0.007985
972.000000,1,MS,0.010192
973.000000,1,MS,0.010192
974.000000,1,MS,0.009925
975.000000,1,MS,0.009925
976.000000,1,MS,0.009046
977.000000,1,MS,0.009046
978.000000,1,MS,0.004392
979.000000,1,MS,0.004392
980.000000,1,MS,0.000939
981.000000,1,MS,0.000939
982.000000,1,MS,0.000501
983.000000,1,MS,0.000501
984.000000,1,MS,0.000327
985.000000,1,MS,0.000327
986.000000,1,MS,0.000170
987.000000,1,MS,0.000170
988.000000,1,MS,0.000179
989.000000,1,MS,0.000179
990.000000,1,MS,0.002870
991.000000,1,MS,0.002870
992.000000,1,MS,0.005656
993.000000,1,MS,0.005656
994.000000,1,MS,0.008415
995.000000,1,MS,0.008415
996.000000,1,MS,0.011338
997.000000,1,MS,0.011338
998.000000,1,MS,0.011216
999.000000,1,MS,0.011216
1000.000000,1,MS,0.010453
1001.000000,1,MS,0.010453
1002.000000,1,MS,0.004298
1003.000000,1,MS,0.004298
1004.000000,1,MS,0.001192
1005.000000,1,MS,0.001192
1006.000000,1,MS,0.000585
1007.000000,1,MS,0.000585
1008.000000,1,MS,0.000951
1009.000000,1,MS,0.000951
1010.000000,1,MS,0.000659
1011.000000,1,MS,0.000659
1012.000000,1,MS,0.000923
1013.000000,1,MS,0.000923
1014.000000,1,MS,0.002147
1015.000000,1,MS,0.002147
1016.000000,1,MS,0.004845
1017.000000,1,MS,0.004845
1018.000000,1,MS,0.006058
1019.000000,1,MS,0.006058
1020.000000,1,MS,0.007182
1021.000000,1,MS,0.007182
1022.000000,1,MS,0.006779
1023.000000,1,MS,0.006779
1024.000000,1,MS,0.005757
1025.000000,1,MS,0.005757
1026.000000,1,MS,0.002687
1027.000000,1,MS,0.002687
1028.000000,1,MS,0.001144
1029.000000,1,MS,0.001144
1030.000000,1,MS,0.001056
1031.000000,1,MS,0.001056
1032.000000,1,MS,0.000596
1033.000000,1,MS,0.000596
1034.000000,1,MS,0.000242
1035.000000,1,MS,0.000242
1036.000000,1,MS,0.000166
1037.000000,1,MS,0.000166
1038.000000,1,MS,0.001967
1039.000000,1,MS,0.001967
1040.000000,1,MS,0.004636
1041.000000,1,MS,0.004636
1042.000000,1,MS,0.006692
1043.000000,1,MS,0.006692
1044.000000,1,MS,0.007689
1045.000000,1,MS,0.007689
1046.000000,1,MS,0.007568
1047.000000,1,MS,0.007568
1048.000000,1,MS,0.006508
1049.000000,1,MS,0.006508
1050.000000,1,MS,0.003237
1051.000000,1,MS,0.003237
1052.000000,1,MS,0.001351
1053.000000,1,MS,0.001351
1054.000000,1,MS,0.000588
1055.000000,1,MS,0.000588
1056.000000,1,MS,0.000125
1057.000000,1,MS,0.000125
1058.000000,1,MS,0.000070
1059.000000,1,MS,0.000070
1060.000000,1,MS,0.000026
1061.000000,1,MS,0.000026
1062.000000,1,MS,0.001193
1063.000000,1,MS,0.001193
1064.000000,1,MS,0.004398
1065.000000,1,MS,0.004398
1066.000000,1,MS,0.005985
1067.000000,1,MS,0.005985
1068.000000,1,MS,0.006952
1069.000000,1,MS,0.006952
1070.000000,1,MS,0.006730
1071.000000,1,MS,0.006730
1072.000000,1,MS,0.004816
1073.000000,1,MS,0.004816
1074.000000,1,MS,0.001917
1075.000000,1,MS,0.001917
1076.000000,1,MS,0.000480
1077.000000,1,MS,0.000480
1078.000000,1,MS,0.000224
1079.000000,1,MS,0.000224
1080.000000,1,MS,0.000869
1081.000000,1,MS,0.000869
1082.000000,1,MS,0.000938
1083.000000,1,MS,0.000938
1084.000000,1,MS,0.001183
1085.000000,1,MS,0.001183
1086.000000,1,MS,0.002860
1087.000000,1,MS,0.002860
1088.000000,1,MS,0.004201
1089.000000,1,MS,0.004201
1090.000000,1,MS,0.005909
1091.000000,1,MS,0.005909
1092.000000,1,MS,0.002953
1093.000000,1,MS,0.002953
1094.000000,1,MS,0.006869
1095.000000,1,MS,0.006869
1096.000000,1,MS,0.006067
1097.000000,1,MS,0.006067
1098.000000,1,MS,0.003129
1099.000000,1,MS,0.003129
1100.000000,1,MS,0.001618
1101.000000,1,MS,0.001618
1102.000000,1,MS,0.001321
1103.000000,1,MS,0.001321
1104.000000,1,MS,0.000447
1105.000000,1,MS,0.000447
1106.000000,1,MS,0.000342
1107.000000,1,MS,0.000342
1108.000000,1,MS,0.000274
1109.000000,1,MS,0.000274
1110.000000,1,MS,0.001722
1111.000000,1,MS,0.001722
1112.000000,1,MS,0.003071
1113.000000,1,MS,0.003071
1114.000000,1,MS,0.003408
1115.000000,1,MS,0.003408
1116.000000,1,MS,0.004083
1117.000000,1,MS,0.004083
1118.000000,1,MS,0.004071
1119.000000,1,MS,0.004071
1120.000000,1,MS,0.003399
1121.000000,1,MS,0.003399
1122.000000,1,MS,0.001449
1123.000000,1,MS,0.001449
1124.000000,1,MS,0.000336
1125.000000,1,MS,0.000336
1126.000000,1,MS,0.000227
1127.000000,1,MS,0.000227
1128.000000,1,MS,0.000276
1129.000000,1,MS,0.000276
1130.000000,1,MS,0.000217
1131.000000,1,MS,0.000217
1132.000000,1,MS,0.000181
1133.000000,1,MS,0.000181
1134.000000,1,MS,0.001119
1135.000000,1,MS,0.001119
1136.000000,1,MS,0.002729
1137.000000,1,MS,0.002729
1138.000000,1,MS,0.003870
1139.000000,1,MS,0.003870
1140.000000,1,MS,0.004395
1141.000000,1,MS,0.004395
1142.000000,1,MS,0.004108
1143.000000,1,MS,0.004108
1144.000000,1,MS,0.001573
1145.000000,1,MS,0.001573
1146.000000,1,MS,0.000783
1147.000000,1,MS,0.000783
1148.000000,1,MS,0.000330
1149.000000,1,MS,0.000330
1150.000000,1,MS,0.000203
1151.000000,1,MS,0.000203
1152.000000,1,MS,0.000204
1153.000000,1,MS,0.000204
1154.000000,1,MS,0.000169
1155.000000,1,MS,0.000169
1156.000000,1,MS,0.000177
1157.000000,1,MS,0.000177
1158.000000,1,MS,0.000858
1159.000000,1,MS,0.000858
1160.000000,1,MS,0.001928
1161.000000,1,MS,0.001928
1162.000000,1,MS,0.002375
1163.000000,1,MS,0.002375
1164.000000,1,MS,0.002736
1165.000000,1,MS,0.002736
1166.000000,1,MS,0.002671
1167.000000,1,MS,0.002671
1168.000000,1,MS,0.002276
1169.000000,1,MS,0.002276
1170.000000,1,MS,0.001299
1171.000000,1,MS,0.001299
1172.000000,1,MS,0.000725
1173.000000,1,MS,0.000725
1174.000000,1,MS,0.000415
1175.000000,1,MS,0.000415
1176.000000,1,MS,0.000098
1177.000000,1,MS,0.000098
1178.000000,1,MS,0.000155
1179.000000,1,MS,0.000155
1180.000000,1,MS,0.000111
1181.000000,1,MS,0.000111
1182.000000,1,MS,0.000179
1183.000000,1,MS,0.000179
1184.000000,1,MS,0.000364
1185.000000,1,MS,0.000364
1186.000000,1,MS,0.000602
1187.000000,1,MS,0.000602
1188.000000,1,MS,0.000498
1189.000000,1,MS,0.000498
1190.000000,1,MS,0.000563
1191.000000,1,MS,0.000563
1192.000000,1,MS,0.000419
1193.000000,1,MS,0.000419
1194.000000,1,MS,0.000296
1195.000000,1,MS,0.000296
1196.000000,1,MS,0.000198
1197.000000,1,MS,0.000198
1198.000000,1,MS,0.000112
1199.000000,1,MS,0.000112
