t,PAR
386,0.0
387,0.0
388,0.0
389,0.3233333333333333
390,1.0666666666666667
391,1.7775
392,3.0702777777777777
393,3.1997222222222224
394,4.621666666666667
395,4.880277777777778
396,4.363333333333333
397,4.460277777777778
398,5.138888888888889
399,4.04
400,3.4258333333333333
401,2.3594444444444442
402,1.4219444444444445
403,0.7111111111111111
404,0.09694444444444444
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.29083333333333333
414,1.1311111111111112
415,2.068611111111111
416,3.0380555555555557
417,3.8783333333333334
418,4.557222222222222
419,5.009722222222222
420,5.138888888888889
421,5.235833333333333
422,4.880277777777778
423,4.3308333333333335
424,3.1997222222222224
425,1.7452777777777777
426,0.8727777777777778
427,0.6141666666666666
428,0.12916666666666668
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.16166666666666665
438,0.7433333333333333
439,0.8402777777777778
440,0.7111111111111111
441,1.2280555555555555
442,2.5208333333333335
443,3.716666666666667
444,3.167222222222222
445,4.201666666666667
446,4.4925
447,4.04
448,3.102777777777778
449,2.3916666666666666
450,1.4866666666666666
451,0.5494444444444444
452,0.12916666666666668
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.09694444444444444
462,0.12916666666666668
463,1.2280555555555555
464,2.003888888888889
465,1.9391666666666667
466,4.266111111111111
467,4.9127777777777775
468,5.203611111111111
469,4.7186111111111115
470,4.5247222222222225
471,3.6197222222222223
472,2.7472222222222222
473,2.1977777777777776
474,0.29083333333333333
475,0.1938888888888889
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.03222222222222222
485,0.2586111111111111
486,0.03222222222222222
487,0.12916666666666668
488,1.7452777777777777
489,3.652222222222222
490,3.846111111111111
491,4.04
492,3.4258333333333333
493,2.1977777777777776
494,0.06472222222222222
495,1.1636111111111112
496,3.361388888888889
497,2.036111111111111
498,0.6786111111111112
499,0.16166666666666665
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.03222222222222222
509,0.12916666666666668
510,1.0019444444444445
511,0.7433333333333333
512,0.4847222222222222
513,1.2605555555555557
514,0.3233333333333333
515,0.3233333333333333
516,0.3233333333333333
517,1.1311111111111112
518,2.4563888888888887
519,4.363333333333333
520,3.716666666666667
521,2.5855555555555556
522,1.8422222222222222
523,0.7433333333333333
524,0.09694444444444444
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.16166666666666665
534,0.4525
535,1.0341666666666667
536,2.7794444444444446
537,3.361388888888889
538,4.1691666666666665
539,5.041944444444445
540,4.880277777777778
541,4.7186111111111115
542,4.751111111111111
543,4.201666666666667
544,3.4583333333333335
545,2.6180555555555554
546,1.6483333333333334
547,0.7755555555555556
548,0.12916666666666668
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.29083333333333333
558,1.0341666666666667
559,1.9069444444444446
560,2.9411111111111112
561,3.781388888888889
562,4.5247222222222225
563,4.977222222222222
564,5.235833333333333
565,5.203611111111111
566,4.9127777777777775
567,4.363333333333333
568,3.5875
569,2.6180555555555554
570,1.7452777777777777
571,0.6786111111111112
572,0.1938888888888889
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.3233333333333333
582,1.1311111111111112
583,2.068611111111111
584,3.102777777777778
585,3.975277777777778
586,4.686388888888889
587,4.557222222222222
588,5.3005555555555555
589,5.365
590,4.977222222222222
591,4.233888888888889
592,3.4905555555555554
593,2.3269444444444445
594,1.2605555555555557
595,0.8080555555555555
596,0.12916666666666668
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.35555555555555557
606,1.1311111111111112
607,2.3594444444444442
608,2.5855555555555556
609,3.8783333333333334
610,3.7491666666666665
611,3.5875
612,2.1008333333333336
613,3.522777777777778
614,2.9411111111111112
615,2.294722222222222
616,2.488611111111111
617,2.1655555555555557
618,1.4544444444444444
619,0.5494444444444444
620,0.16166666666666665
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.2586111111111111
630,0.35555555555555557
631,0.6786111111111112
632,1.0666666666666667
633,1.9713888888888889
634,4.1369444444444445
635,3.522777777777778
636,4.04
637,4.104722222222223
638,3.7491666666666665
639,3.716666666666667
640,2.908888888888889
641,2.6825
642,1.583611111111111
643,0.8727777777777778
644,0.12916666666666668
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.03222222222222222
653,0.29083333333333333
654,1.1311111111111112
655,2.1008333333333336
656,3.0702777777777777
657,3.910833333333333
658,4.751111111111111
659,5.009722222222222
660,4.686388888888889
661,4.201666666666667
662,4.848055555555556
663,3.9430555555555555
664,3.328888888888889
665,1.81
666,0.3877777777777778
667,0.3233333333333333
668,0.06472222222222222
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.09694444444444444
678,0.3233333333333333
679,1.0019444444444445
680,1.3897222222222223
681,1.325
682,2.068611111111111
683,1.8744444444444444
684,3.555277777777778
685,3.2319444444444443
686,3.0702777777777777
687,2.1977777777777776
688,1.7452777777777777
689,1.551388888888889
690,0.6463888888888889
691,0.42027777777777775
692,0.09694444444444444
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.09694444444444444
702,0.29083333333333333
703,0.7433333333333333
704,1.7775
705,3.4258333333333333
706,3.555277777777778
707,4.751111111111111
708,5.559166666666667
709,4.977222222222222
710,4.4925
711,4.104722222222223
712,3.361388888888889
713,2.4563888888888887
714,1.7130555555555556
715,0.35555555555555557
716,0.12916666666666668
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.09694444444444444
726,0.3233333333333333
727,0.4525
728,0.9372222222222222
729,1.0988888888888888
730,1.5191666666666668
731,2.23
732,3.4583333333333335
733,5.332777777777777
734,4.751111111111111
735,4.395555555555555
736,3.652222222222222
737,2.6502777777777777
738,1.7775
739,0.8080555555555555
740,0.16166666666666665
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.12916666666666668
750,0.3877777777777778
751,1.1958333333333333
752,2.3916666666666666
753,2.423888888888889
754,4.1369444444444445
755,4.395555555555555
756,4.427777777777778
757,5.268055555555556
758,4.945
759,3.910833333333333
760,3.910833333333333
761,2.6825
762,1.81
763,0.8727777777777778
764,0.1938888888888889
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.35555555555555557
774,1.1636111111111112
775,2.1330555555555555
776,3.102777777777778
777,4.007777777777778
778,4.686388888888889
779,5.138888888888889
780,5.365
781,5.332777777777777
782,5.041944444444445
783,4.460277777777778
784,3.652222222222222
785,2.488611111111111
786,1.616111111111111
787,0.8727777777777778
788,0.12916666666666668
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.03222222222222222
797,0.2586111111111111
798,1.1311111111111112
799,2.003888888888889
800,3.0702777777777777
801,3.975277777777778
802,4.395555555555555
803,4.815555555555555
804,5.138888888888889
805,5.235833333333333
806,4.848055555555556
807,3.813888888888889
808,3.6197222222222223
809,2.7472222222222222
810,1.7452777777777777
811,0.6786111111111112
812,0.09694444444444444
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.03222222222222222
821,0.3233333333333333
822,1.0988888888888888
823,1.9391666666666667
824,3.0058333333333334
825,3.9430555555555555
826,4.266111111111111
827,4.1691666666666665
828,4.072222222222222
829,3.296666666666667
830,3.2319444444444443
831,3.555277777777778
832,2.908888888888889
833,2.5208333333333335
834,1.3897222222222223
835,0.7111111111111111
836,0.16166666666666665
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.03222222222222222
845,0.29083333333333333
846,1.0988888888888888
847,2.003888888888889
848,3.0058333333333334
849,3.846111111111111
850,4.589444444444444
851,5.041944444444445
852,5.268055555555556
853,5.3005555555555555
854,4.815555555555555
855,4.363333333333333
856,3.6197222222222223
857,2.6502777777777777
858,1.2927777777777778
859,0.6463888888888889
860,0.16166666666666665
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.22611111111111112
870,0.5494444444444444
871,1.551388888888889
872,1.583611111111111
873,1.8422222222222222
874,1.9069444444444446
875,2.715
876,4.233888888888889
877,4.1691666666666665
878,2.9411111111111112
879,2.8441666666666667
880,3.393611111111111
881,2.294722222222222
882,1.7452777777777777
883,0.8402777777777778
884,0.16166666666666665
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.3877777777777778
894,1.1311111111111112
895,2.036111111111111
896,2.973333333333333
897,3.846111111111111
898,4.5247222222222225
899,4.201666666666667
900,4.5247222222222225
901,4.4925
902,3.6197222222222223
903,3.8783333333333334
904,2.294722222222222
905,1.325
906,0.12916666666666668
907,0.1938888888888889
908,0.09694444444444444
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.1938888888888889
918,0.3877777777777778
919,0.8080555555555555
920,1.1636111111111112
921,1.6483333333333334
922,2.3594444444444442
923,3.555277777777778
924,3.167222222222222
925,5.041944444444445
926,3.2644444444444445
927,2.1330555555555555
928,1.0019444444444445
929,1.7452777777777777
930,0.6463888888888889
931,0.5172222222222222
932,0.1938888888888889
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.06472222222222222
942,0.35555555555555557
943,0.5816666666666667
944,0.7755555555555556
945,1.1311111111111112
946,1.0019444444444445
947,2.1330555555555555
948,2.876388888888889
949,1.3897222222222223
950,1.0988888888888888
951,0.8080555555555555
952,0.6141666666666666
953,0.4525
954,0.1938888888888889
955,0.12916666666666668
956,0.03222222222222222
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
