t,PAR
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.4075
6,1.4266666666666667
7,3.6683333333333334
8,6.623333333333333
9,3.4644444444444447
10,5.706388888888889
11,1.9361111111111111
12,3.158888888888889
13,3.973888888888889
14,4.585277777777778
15,1.3247222222222221
16,0.8152777777777778
17,0.9169444444444445
18,1.3247222222222221
19,0.4075
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.2038888888888889
30,0.7133333333333334
31,1.7322222222222223
32,1.3247222222222221
33,0.9169444444444445
34,1.8341666666666667
35,1.5283333333333333
36,2.1397222222222223
37,4.279722222222222
38,3.566388888888889
39,3.3625
40,2.7511111111111113
41,0.9169444444444445
42,0.6113888888888889
43,0.10194444444444445
44,0.10194444444444445
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.7133333333333334
54,3.566388888888889
55,1.9361111111111111
56,0.9169444444444445
57,1.5283333333333333
58,3.8722222222222222
59,11.310555555555556
60,15.998055555555556
61,14.876944444444444
62,10.189722222222223
63,9.884166666666667
64,7.948055555555555
65,3.4644444444444447
66,3.8722222222222222
67,1.5283333333333333
68,0.3055555555555556
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.2038888888888889
78,2.2416666666666667
79,5.095
80,4.075833333333334
81,5.706388888888889
82,9.374722222222223
83,6.215833333333333
84,2.343611111111111
85,8.865
86,6.0119444444444445
87,8.355555555555556
88,6.113888888888889
89,6.419444444444444
90,1.3247222222222221
91,1.5283333333333333
92,0.2038888888888889
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.10194444444444445
101,0.2038888888888889
102,0.9169444444444445
103,3.3625
104,8.559444444444445
105,7.846111111111111
106,5.298611111111111
107,9.374722222222223
108,5.400555555555556
109,12.635277777777778
110,7.2347222222222225
111,7.846111111111111
112,5.298611111111111
113,7.2347222222222225
114,5.196666666666666
115,1.4266666666666667
116,0.10194444444444445
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.9169444444444445
126,2.955
127,5.91
128,8.763333333333334
129,8.763333333333334
130,3.3625
131,9.272777777777778
132,7.948055555555555
133,10.393611111111111
134,11.820277777777777
135,9.884166666666667
136,7.030833333333334
137,3.3625
138,0.8152777777777778
139,0.10194444444444445
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.3055555555555556
150,1.4266666666666667
151,2.0380555555555557
152,1.9361111111111111
153,2.343611111111111
154,3.0569444444444445
155,4.687222222222222
156,4.687222222222222
157,3.8722222222222222
158,0.6113888888888889
159,2.1397222222222223
160,4.993055555555555
161,2.955
162,3.3625
163,0.7133333333333334
164,0.10194444444444445
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.3055555555555556
175,0.9169444444444445
176,2.2416666666666667
177,2.1397222222222223
178,3.6683333333333334
179,2.955
180,3.770277777777778
181,5.400555555555556
182,5.706388888888889
183,3.770277777777778
184,2.343611111111111
185,1.7322222222222223
186,1.4266666666666667
187,0.6113888888888889
188,0.10194444444444445
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.4075
198,0.5094444444444445
199,1.3247222222222221
200,1.6302777777777777
201,1.7322222222222223
202,2.343611111111111
203,5.095
204,6.113888888888889
205,4.279722222222222
206,4.891111111111111
207,2.1397222222222223
208,2.0380555555555557
209,1.1208333333333333
210,0.4075
211,0.4075
212,0.2038888888888889
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.9169444444444445
222,2.7511111111111113
223,5.196666666666666
224,8.05
225,9.272777777777778
226,6.929166666666666
227,8.559444444444445
228,13.654166666666667
229,10.5975
230,7.030833333333334
231,4.585277777777778
232,3.4644444444444447
233,2.1397222222222223
234,1.2227777777777777
235,0.7133333333333334
236,0.10194444444444445
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.5094444444444445
246,3.0569444444444445
247,6.317777777777778
248,5.604444444444445
249,7.744166666666667
250,10.189722222222223
251,9.782222222222222
252,8.25361111111111
253,8.763333333333334
254,10.291666666666666
255,8.661388888888888
256,12.023888888888889
257,4.177777777777778
258,2.1397222222222223
259,0.9169444444444445
260,0.10194444444444445
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.9169444444444445
270,3.158888888888889
271,6.215833333333333
272,9.272777777777778
273,12.329722222222221
274,14.061944444444444
275,14.061944444444444
276,15.692222222222222
277,14.571388888888889
278,14.469444444444445
279,13.75611111111111
280,8.966944444444444
281,7.744166666666667
282,4.687222222222222
283,1.7322222222222223
284,0.3055555555555556
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.6113888888888889
294,3.0569444444444445
295,3.2608333333333333
296,1.4266666666666667
297,1.6302777777777777
298,1.7322222222222223
299,6.7252777777777775
300,13.654166666666667
301,5.196666666666666
302,6.419444444444444
303,4.279722222222222
304,1.6302777777777777
305,1.6302777777777777
306,1.2227777777777777
307,0.3055555555555556
308,0.10194444444444445
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.4075
318,1.4266666666666667
319,4.483611111111111
320,6.215833333333333
321,11.106944444444444
322,9.374722222222223
323,7.948055555555555
324,7.438611111111111
325,11.20888888888889
326,9.884166666666667
327,11.4125
328,7.846111111111111
329,8.151944444444444
330,5.196666666666666
331,1.4266666666666667
332,0.10194444444444445
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.6113888888888889
342,1.5283333333333333
343,2.5475
344,3.4644444444444447
345,6.521388888888889
346,11.005
347,6.521388888888889
348,6.0119444444444445
349,9.782222222222222
350,7.030833333333334
351,8.4575
352,8.05
353,5.298611111111111
354,2.343611111111111
355,1.1208333333333333
356,0.2038888888888889
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.2038888888888889
366,0.6113888888888889
367,1.6302777777777777
368,3.158888888888889
369,4.177777777777778
370,6.215833333333333
371,4.993055555555555
372,4.585277777777778
373,3.3625
374,2.5475
375,6.419444444444444
376,5.400555555555556
377,7.438611111111111
378,4.483611111111111
379,2.2416666666666667
380,0.4075
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,1.018888888888889
390,3.3625
391,5.604444444444445
392,9.680277777777778
393,10.087777777777777
394,14.571388888888889
