t,plant,axis,volume,Tsoil,nitrates,Conc_Nitrates_Soil
437.000000,1,MS,1.000000,15.000000,0.171585,0.171585
438.000000,1,MS,1.000000,15.000000,0.164942,0.164942
439.000000,1,MS,1.000000,15.000000,0.158829,0.158829
440.000000,1,MS,1.000000,15.000000,0.153201,0.153201
441.000000,1,MS,1.000000,15.000000,0.148022,0.148022
442.000000,1,MS,1.000000,15.000000,0.143256,0.143256
443.000000,1,MS,1.000000,15.000000,0.138870,0.138870
444.000000,1,MS,1.000000,15.000000,0.134832,0.134832
445.000000,1,MS,1.000000,15.000000,0.131116,0.131116
446.000000,1,MS,1.000000,15.000000,0.127694,0.127694
447.000000,1,MS,1.000000,15.000000,0.124542,0.124542
448.000000,1,MS,1.000000,15.000000,0.121638,0.121638
449.000000,1,MS,1.000000,15.000000,0.118962,0.118962
450.000000,1,MS,1.000000,15.000000,0.116495,0.116495
451.000000,1,MS,1.000000,15.000000,0.114222,0.114222
452.000000,1,MS,1.000000,15.000000,0.112128,0.112128
453.000000,1,MS,1.000000,15.000000,0.110199,0.110199
454.000000,1,MS,1.000000,15.000000,0.108424,0.108424
455.000000,1,MS,1.000000,15.000000,0.106793,0.106793
456.000000,1,MS,1.000000,15.000000,0.105295,0.105295
457.000000,1,MS,1.000000,15.000000,0.103922,0.103922
458.000000,1,MS,1.000000,15.000000,0.102662,0.102662
459.000000,1,MS,1.000000,15.000000,0.101511,0.101511
460.000000,1,MS,1.000000,15.000000,0.100459,0.100459
461.000000,1,MS,1.000000,15.000000,0.099502,0.099502
462.000000,1,MS,1.000000,15.000000,0.098633,0.098633
463.000000,1,MS,1.000000,15.000000,0.097847,0.097847
464.000000,1,MS,1.000000,15.000000,0.097138,0.097138
465.000000,1,MS,1.000000,15.000000,0.096503,0.096503
466.000000,1,MS,1.000000,15.000000,0.095935,0.095935
467.000000,1,MS,1.000000,15.000000,0.095433,0.095433
468.000000,1,MS,1.000000,15.000000,0.094990,0.094990
469.000000,1,MS,1.000000,15.000000,0.094604,0.094604
470.000000,1,MS,1.000000,15.000000,0.094269,0.094269
471.000000,1,MS,1.000000,15.000000,0.093982,0.093982
472.000000,1,MS,1.000000,15.000000,0.093737,0.093737
473.000000,1,MS,1.000000,15.000000,0.093531,0.093531
474.000000,1,MS,1.000000,15.000000,0.093360,0.093360
475.000000,1,MS,1.000000,15.000000,0.093224,0.093224
476.000000,1,MS,1.000000,15.000000,0.093118,0.093118
477.000000,1,MS,1.000000,15.000000,0.093044,0.093044
478.000000,1,MS,1.000000,15.000000,0.093000,0.093000
479.000000,1,MS,1.000000,15.000000,0.092986,0.092986
480.000000,1,MS,1.000000,15.000000,0.093001,0.093001
481.000000,1,MS,1.000000,15.000000,0.093048,0.093048
482.000000,1,MS,1.000000,15.000000,0.093125,0.093125
483.000000,1,MS,1.000000,15.000000,0.093235,0.093235
484.000000,1,MS,1.000000,15.000000,0.093378,0.093378
485.000000,1,MS,1.000000,15.000000,0.093555,0.093555
486.000000,1,MS,1.000000,15.000000,0.093767,0.093767
487.000000,1,MS,1.000000,15.000000,0.094016,0.094016
488.000000,1,MS,1.000000,15.000000,0.094302,0.094302
489.000000,1,MS,1.000000,15.000000,0.094626,0.094626
490.000000,1,MS,1.000000,15.000000,0.094986,0.094986
491.000000,1,MS,1.000000,15.000000,0.095382,0.095382
492.000000,1,MS,1.000000,15.000000,0.095811,0.095811
493.000000,1,MS,1.000000,15.000000,0.096272,0.096272
494.000000,1,MS,1.000000,15.000000,0.096759,0.096759
495.000000,1,MS,1.000000,15.000000,0.097272,0.097272
496.000000,1,MS,1.000000,15.000000,0.097809,0.097809
497.000000,1,MS,1.000000,15.000000,0.098366,0.098366
498.000000,1,MS,1.000000,15.000000,0.098941,0.098941
499.000000,1,MS,1.000000,15.000000,0.099533,0.099533
500.000000,1,MS,1.000000,15.000000,0.100140,0.100140
501.000000,1,MS,1.000000,15.000000,0.100764,0.100764
502.000000,1,MS,1.000000,15.000000,0.101406,0.101406
503.000000,1,MS,1.000000,15.000000,0.102068,0.102068
504.000000,1,MS,1.000000,15.000000,0.102753,0.102753
505.000000,1,MS,1.000000,15.000000,0.103466,0.103466
506.000000,1,MS,1.000000,15.000000,0.104208,0.104208
507.000000,1,MS,1.000000,15.000000,0.104986,0.104986
508.000000,1,MS,1.000000,15.000000,0.105802,0.105802
509.000000,1,MS,1.000000,15.000000,0.106662,0.106662
510.000000,1,MS,1.000000,15.000000,0.107568,0.107568
511.000000,1,MS,1.000000,15.000000,0.108526,0.108526
512.000000,1,MS,1.000000,15.000000,0.109539,0.109539
513.000000,1,MS,1.000000,15.000000,0.110610,0.110610
514.000000,1,MS,1.000000,15.000000,0.111741,0.111741
515.000000,1,MS,1.000000,15.000000,0.112933,0.112933
516.000000,1,MS,1.000000,15.000000,0.114182,0.114182
517.000000,1,MS,1.000000,15.000000,0.115486,0.115486
518.000000,1,MS,1.000000,15.000000,0.116839,0.116839
519.000000,1,MS,1.000000,15.000000,0.118237,0.118237
520.000000,1,MS,1.000000,15.000000,0.119672,0.119672
521.000000,1,MS,1.000000,15.000000,0.121140,0.121140
522.000000,1,MS,1.000000,15.000000,0.122632,0.122632
523.000000,1,MS,1.000000,15.000000,0.124147,0.124147
524.000000,1,MS,1.000000,15.000000,0.125680,0.125680
525.000000,1,MS,1.000000,15.000000,0.127235,0.127235
526.000000,1,MS,1.000000,15.000000,0.128811,0.128811
527.000000,1,MS,1.000000,15.000000,0.130417,0.130417
528.000000,1,MS,1.000000,15.000000,0.132054,0.132054
529.000000,1,MS,1.000000,15.000000,0.133732,0.133732
530.000000,1,MS,1.000000,15.000000,0.135454,0.135454
531.000000,1,MS,1.000000,15.000000,0.137230,0.137230
532.000000,1,MS,1.000000,15.000000,0.139064,0.139064
533.000000,1,MS,1.000000,15.000000,0.140964,0.140964
534.000000,1,MS,1.000000,15.000000,0.142937,0.142937
535.000000,1,MS,1.000000,15.000000,0.144987,0.144987
536.000000,1,MS,1.000000,15.000000,0.147117,0.147117
537.000000,1,MS,1.000000,15.000000,0.149325,0.149325
538.000000,1,MS,1.000000,15.000000,0.151603,0.151603
539.000000,1,MS,1.000000,15.000000,0.153936,0.153936
540.000000,1,MS,1.000000,15.000000,0.156305,0.156305
541.000000,1,MS,1.000000,15.000000,0.158688,0.158688
542.000000,1,MS,1.000000,15.000000,0.161061,0.161061
543.000000,1,MS,1.000000,15.000000,0.163405,0.163405
544.000000,1,MS,1.000000,15.000000,0.165702,0.165702
545.000000,1,MS,1.000000,15.000000,0.167945,0.167945
546.000000,1,MS,1.000000,15.000000,0.170127,0.170127
547.000000,1,MS,1.000000,15.000000,0.172249,0.172249
548.000000,1,MS,1.000000,15.000000,0.174311,0.174311
549.000000,1,MS,1.000000,15.000000,0.176319,0.176319
550.000000,1,MS,1.000000,15.000000,0.178280,0.178280
551.000000,1,MS,1.000000,15.000000,0.180205,0.180205
552.000000,1,MS,1.000000,15.000000,0.182102,0.182102
553.000000,1,MS,1.000000,15.000000,0.183985,0.183985
554.000000,1,MS,1.000000,15.000000,0.185863,0.185863
555.000000,1,MS,1.000000,15.000000,0.187748,0.187748
556.000000,1,MS,1.000000,15.000000,0.189649,0.189649
557.000000,1,MS,1.000000,15.000000,0.191577,0.191577
558.000000,1,MS,1.000000,15.000000,0.193536,0.193536
559.000000,1,MS,1.000000,15.000000,0.195532,0.195532
560.000000,1,MS,1.000000,15.000000,0.197563,0.197563
561.000000,1,MS,1.000000,15.000000,0.199621,0.199621
562.000000,1,MS,1.000000,15.000000,0.201685,0.201685
563.000000,1,MS,1.000000,15.000000,0.203733,0.203733
564.000000,1,MS,1.000000,15.000000,0.205733,0.205733
565.000000,1,MS,1.000000,15.000000,0.207657,0.207657
566.000000,1,MS,1.000000,15.000000,0.209477,0.209477
567.000000,1,MS,1.000000,15.000000,0.211169,0.211169
568.000000,1,MS,1.000000,15.000000,0.212715,0.212715
569.000000,1,MS,1.000000,15.000000,0.214104,0.214104
570.000000,1,MS,1.000000,15.000000,0.215330,0.215330
571.000000,1,MS,1.000000,15.000000,0.216396,0.216396
572.000000,1,MS,1.000000,15.000000,0.217307,0.217307
573.000000,1,MS,1.000000,15.000000,0.218074,0.218074
574.000000,1,MS,1.000000,15.000000,0.218710,0.218710
575.000000,1,MS,1.000000,15.000000,0.219234,0.219234
576.000000,1,MS,1.000000,15.000000,0.219662,0.219662
577.000000,1,MS,1.000000,15.000000,0.220016,0.220016
578.000000,1,MS,1.000000,15.000000,0.220314,0.220314
579.000000,1,MS,1.000000,15.000000,0.220575,0.220575
580.000000,1,MS,1.000000,15.000000,0.220817,0.220817
581.000000,1,MS,1.000000,15.000000,0.221057,0.221057
582.000000,1,MS,1.000000,15.000000,0.221313,0.221313
583.000000,1,MS,1.000000,15.000000,0.221597,0.221597
584.000000,1,MS,1.000000,15.000000,0.221921,0.221921
585.000000,1,MS,1.000000,15.000000,0.222289,0.222289
586.000000,1,MS,1.000000,15.000000,0.222697,0.222697
587.000000,1,MS,1.000000,15.000000,0.223132,0.223132
588.000000,1,MS,1.000000,15.000000,0.223572,0.223572
589.000000,1,MS,1.000000,15.000000,0.223995,0.223995
590.000000,1,MS,1.000000,15.000000,0.224375,0.224375
591.000000,1,MS,1.000000,15.000000,0.224692,0.224692
592.000000,1,MS,1.000000,15.000000,0.224928,0.224928
593.000000,1,MS,1.000000,15.000000,0.225070,0.225070
594.000000,1,MS,1.000000,15.000000,0.225111,0.225111
595.000000,1,MS,1.000000,15.000000,0.225052,0.225052
596.000000,1,MS,1.000000,15.000000,0.224897,0.224897
597.000000,1,MS,1.000000,15.000000,0.224656,0.224656
598.000000,1,MS,1.000000,15.000000,0.224342,0.224342
599.000000,1,MS,1.000000,15.000000,0.223971,0.223971
600.000000,1,MS,1.000000,15.000000,0.223558,0.223558
601.000000,1,MS,1.000000,15.000000,0.223122,0.223122
602.000000,1,MS,1.000000,15.000000,0.222678,0.222678
603.000000,1,MS,1.000000,15.000000,0.222244,0.222244
604.000000,1,MS,1.000000,15.000000,0.221834,0.221834
605.000000,1,MS,1.000000,15.000000,0.221464,0.221464
606.000000,1,MS,1.000000,15.000000,0.221146,0.221146
607.000000,1,MS,1.000000,15.000000,0.220894,0.220894
608.000000,1,MS,1.000000,15.000000,0.220712,0.220712
609.000000,1,MS,1.000000,15.000000,0.220605,0.220605
610.000000,1,MS,1.000000,15.000000,0.220564,0.220564
611.000000,1,MS,1.000000,15.000000,0.220578,0.220578
612.000000,1,MS,1.000000,15.000000,0.220625,0.220625
613.000000,1,MS,1.000000,15.000000,0.220686,0.220686
614.000000,1,MS,1.000000,15.000000,0.220735,0.220735
615.000000,1,MS,1.000000,15.000000,0.220753,0.220753
616.000000,1,MS,1.000000,15.000000,0.220722,0.220722
617.000000,1,MS,1.000000,15.000000,0.220629,0.220629
618.000000,1,MS,1.000000,15.000000,0.220464,0.220464
619.000000,1,MS,1.000000,15.000000,0.220224,0.220224
620.000000,1,MS,1.000000,15.000000,0.219908,0.219908
621.000000,1,MS,1.000000,15.000000,0.219525,0.219525
622.000000,1,MS,1.000000,15.000000,0.219085,0.219085
623.000000,1,MS,1.000000,15.000000,0.218602,0.218602
624.000000,1,MS,1.000000,15.000000,0.218089,0.218089
625.000000,1,MS,1.000000,15.000000,0.217563,0.217563
626.000000,1,MS,1.000000,15.000000,0.217038,0.217038
627.000000,1,MS,1.000000,15.000000,0.216531,0.216531
628.000000,1,MS,1.000000,15.000000,0.216054,0.216054
629.000000,1,MS,1.000000,15.000000,0.215622,0.215622
630.000000,1,MS,1.000000,15.000000,0.215247,0.215247
631.000000,1,MS,1.000000,15.000000,0.214942,0.214942
632.000000,1,MS,1.000000,15.000000,0.214713,0.214713
633.000000,1,MS,1.000000,15.000000,0.214566,0.214566
634.000000,1,MS,1.000000,15.000000,0.214496,0.214496
635.000000,1,MS,1.000000,15.000000,0.214497,0.214497
636.000000,1,MS,1.000000,15.000000,0.214553,0.214553
637.000000,1,MS,1.000000,15.000000,0.214656,0.214656
638.000000,1,MS,1.000000,15.000000,0.214794,0.214794
639.000000,1,MS,1.000000,15.000000,0.214961,0.214961
640.000000,1,MS,1.000000,15.000000,0.215149,0.215149
641.000000,1,MS,1.000000,15.000000,0.215358,0.215358
642.000000,1,MS,1.000000,15.000000,0.215587,0.215587
643.000000,1,MS,1.000000,15.000000,0.215838,0.215838
644.000000,1,MS,1.000000,15.000000,0.216113,0.216113
645.000000,1,MS,1.000000,15.000000,0.216415,0.216415
646.000000,1,MS,1.000000,15.000000,0.216749,0.216749
647.000000,1,MS,1.000000,15.000000,0.217123,0.217123
648.000000,1,MS,1.000000,15.000000,0.217544,0.217544
649.000000,1,MS,1.000000,15.000000,0.218022,0.218022
650.000000,1,MS,1.000000,15.000000,0.218565,0.218565
651.000000,1,MS,1.000000,15.000000,0.219180,0.219180
652.000000,1,MS,1.000000,15.000000,0.219875,0.219875
653.000000,1,MS,1.000000,15.000000,0.220657,0.220657
654.000000,1,MS,1.000000,15.000000,0.221528,0.221528
655.000000,1,MS,1.000000,15.000000,0.222491,0.222491
656.000000,1,MS,1.000000,15.000000,0.223544,0.223544
657.000000,1,MS,1.000000,15.000000,0.224682,0.224682
658.000000,1,MS,1.000000,15.000000,0.225894,0.225894
659.000000,1,MS,1.000000,15.000000,0.227160,0.227160
660.000000,1,MS,1.000000,15.000000,0.228459,0.228459
661.000000,1,MS,1.000000,15.000000,0.229777,0.229777
662.000000,1,MS,1.000000,15.000000,0.231102,0.231102
663.000000,1,MS,1.000000,15.000000,0.232430,0.232430
664.000000,1,MS,1.000000,15.000000,0.233754,0.233754
665.000000,1,MS,1.000000,15.000000,0.235072,0.235072
666.000000,1,MS,1.000000,15.000000,0.236378,0.236378
667.000000,1,MS,1.000000,15.000000,0.237672,0.237672
668.000000,1,MS,1.000000,15.000000,0.238956,0.238956
669.000000,1,MS,1.000000,15.000000,0.240233,0.240233
670.000000,1,MS,1.000000,15.000000,0.241507,0.241507
671.000000,1,MS,1.000000,15.000000,0.242784,0.242784
672.000000,1,MS,1.000000,15.000000,0.244071,0.244071
673.000000,1,MS,1.000000,15.000000,0.245378,0.245378
674.000000,1,MS,1.000000,15.000000,0.246710,0.246710
675.000000,1,MS,1.000000,15.000000,0.248079,0.248079
676.000000,1,MS,1.000000,15.000000,0.249490,0.249490
677.000000,1,MS,1.000000,15.000000,0.250953,0.250953
678.000000,1,MS,1.000000,15.000000,0.252473,0.252473
679.000000,1,MS,1.000000,15.000000,0.254056,0.254056
680.000000,1,MS,1.000000,15.000000,0.255703,0.255703
681.000000,1,MS,1.000000,15.000000,0.257414,0.257414
682.000000,1,MS,1.000000,15.000000,0.259185,0.259185
683.000000,1,MS,1.000000,15.000000,0.261014,0.261014
684.000000,1,MS,1.000000,15.000000,0.262895,0.262895
685.000000,1,MS,1.000000,15.000000,0.264821,0.264821
686.000000,1,MS,1.000000,15.000000,0.266781,0.266781
687.000000,1,MS,1.000000,15.000000,0.268762,0.268762
688.000000,1,MS,1.000000,15.000000,0.270748,0.270748
689.000000,1,MS,1.000000,15.000000,0.272727,0.272727
690.000000,1,MS,1.000000,15.000000,0.274684,0.274684
691.000000,1,MS,1.000000,15.000000,0.276616,0.276616
692.000000,1,MS,1.000000,15.000000,0.278515,0.278515
693.000000,1,MS,1.000000,15.000000,0.280382,0.280382
694.000000,1,MS,1.000000,15.000000,0.282217,0.282217
695.000000,1,MS,1.000000,15.000000,0.284027,0.284027
696.000000,1,MS,1.000000,15.000000,0.285819,0.285819
697.000000,1,MS,1.000000,15.000000,0.287604,0.287604
698.000000,1,MS,1.000000,15.000000,0.289393,0.289393
699.000000,1,MS,1.000000,15.000000,0.291198,0.291198
700.000000,1,MS,1.000000,15.000000,0.293029,0.293029
701.000000,1,MS,1.000000,15.000000,0.294898,0.294898
702.000000,1,MS,1.000000,15.000000,0.296811,0.296811
703.000000,1,MS,1.000000,15.000000,0.298777,0.298777
704.000000,1,MS,1.000000,15.000000,0.300795,0.300795
705.000000,1,MS,1.000000,15.000000,0.302861,0.302861
706.000000,1,MS,1.000000,15.000000,0.304957,0.304957
707.000000,1,MS,1.000000,15.000000,0.307062,0.307062
708.000000,1,MS,1.000000,15.000000,0.309146,0.309146
709.000000,1,MS,1.000000,15.000000,0.311184,0.311184
710.000000,1,MS,1.000000,15.000000,0.313145,0.313145
711.000000,1,MS,1.000000,15.000000,0.315007,0.315007
712.000000,1,MS,1.000000,15.000000,0.316746,0.316746
713.000000,1,MS,1.000000,15.000000,0.318349,0.318349
714.000000,1,MS,1.000000,15.000000,0.319802,0.319802
715.000000,1,MS,1.000000,15.000000,0.321104,0.321104
716.000000,1,MS,1.000000,15.000000,0.322257,0.322257
717.000000,1,MS,1.000000,15.000000,0.323273,0.323273
718.000000,1,MS,1.000000,15.000000,0.324167,0.324167
719.000000,1,MS,1.000000,15.000000,0.324960,0.324960
720.000000,1,MS,1.000000,15.000000,0.325676,0.325676
721.000000,1,MS,1.000000,15.000000,0.326337,0.326337
722.000000,1,MS,1.000000,15.000000,0.326966,0.326966
723.000000,1,MS,1.000000,15.000000,0.327586,0.327586
724.000000,1,MS,1.000000,15.000000,0.328216,0.328216
725.000000,1,MS,1.000000,15.000000,0.328877,0.328877
726.000000,1,MS,1.000000,15.000000,0.329584,0.329584
727.000000,1,MS,1.000000,15.000000,0.330352,0.330352
728.000000,1,MS,1.000000,15.000000,0.331189,0.331189
729.000000,1,MS,1.000000,15.000000,0.332095,0.332095
730.000000,1,MS,1.000000,15.000000,0.333063,0.333063
731.000000,1,MS,1.000000,15.000000,0.334080,0.334080
732.000000,1,MS,1.000000,15.000000,0.335124,0.335124
733.000000,1,MS,1.000000,15.000000,0.336172,0.336172
734.000000,1,MS,1.000000,15.000000,0.337200,0.337200
735.000000,1,MS,1.000000,15.000000,0.338186,0.338186
736.000000,1,MS,1.000000,15.000000,0.339110,0.339110
737.000000,1,MS,1.000000,15.000000,0.339960,0.339960
738.000000,1,MS,1.000000,15.000000,0.340730,0.340730
739.000000,1,MS,1.000000,15.000000,0.341424,0.341424
740.000000,1,MS,1.000000,15.000000,0.342050,0.342050
741.000000,1,MS,1.000000,15.000000,0.342625,0.342625
742.000000,1,MS,1.000000,15.000000,0.343165,0.343165
743.000000,1,MS,1.000000,15.000000,0.343691,0.343691
744.000000,1,MS,1.000000,15.000000,0.344222,0.344222
745.000000,1,MS,1.000000,15.000000,0.344779,0.344779
746.000000,1,MS,1.000000,15.000000,0.345378,0.345378
747.000000,1,MS,1.000000,15.000000,0.346036,0.346036
748.000000,1,MS,1.000000,15.000000,0.346768,0.346768
749.000000,1,MS,1.000000,15.000000,0.347587,0.347587
750.000000,1,MS,1.000000,15.000000,0.348504,0.348504
751.000000,1,MS,1.000000,15.000000,0.349527,0.349527
752.000000,1,MS,1.000000,15.000000,0.350659,0.350659
753.000000,1,MS,1.000000,15.000000,0.351897,0.351897
754.000000,1,MS,1.000000,15.000000,0.353230,0.353230
755.000000,1,MS,1.000000,15.000000,0.354642,0.354642
756.000000,1,MS,1.000000,15.000000,0.356107,0.356107
757.000000,1,MS,1.000000,15.000000,0.357603,0.357603
758.000000,1,MS,1.000000,15.000000,0.359102,0.359102
759.000000,1,MS,1.000000,15.000000,0.360581,0.360581
760.000000,1,MS,1.000000,15.000000,0.362018,0.362018
761.000000,1,MS,1.000000,15.000000,0.363398,0.363398
762.000000,1,MS,1.000000,15.000000,0.364709,0.364709
763.000000,1,MS,1.000000,15.000000,0.365949,0.365949
764.000000,1,MS,1.000000,15.000000,0.367121,0.367121
765.000000,1,MS,1.000000,15.000000,0.368238,0.368238
766.000000,1,MS,1.000000,15.000000,0.369313,0.369313
767.000000,1,MS,1.000000,15.000000,0.370364,0.370364
768.000000,1,MS,1.000000,15.000000,0.371411,0.371411
769.000000,1,MS,1.000000,15.000000,0.372473,0.372473
770.000000,1,MS,1.000000,15.000000,0.373567,0.373567
771.000000,1,MS,1.000000,15.000000,0.374711,0.374711
772.000000,1,MS,1.000000,15.000000,0.375920,0.375920
773.000000,1,MS,1.000000,15.000000,0.377209,0.377209
774.000000,1,MS,1.000000,15.000000,0.378589,0.378589
775.000000,1,MS,1.000000,15.000000,0.380069,0.380069
776.000000,1,MS,1.000000,15.000000,0.381655,0.381655
777.000000,1,MS,1.000000,15.000000,0.383344,0.383344
778.000000,1,MS,1.000000,15.000000,0.385127,0.385127
779.000000,1,MS,1.000000,15.000000,0.386988,0.386988
780.000000,1,MS,1.000000,15.000000,0.388904,0.388904
781.000000,1,MS,1.000000,15.000000,0.390850,0.390850
782.000000,1,MS,1.000000,15.000000,0.392801,0.392801
783.000000,1,MS,1.000000,15.000000,0.394740,0.394740
784.000000,1,MS,1.000000,15.000000,0.396647,0.396647
785.000000,1,MS,1.000000,15.000000,0.398508,0.398508
786.000000,1,MS,1.000000,15.000000,0.400310,0.400310
787.000000,1,MS,1.000000,15.000000,0.402049,0.402049
788.000000,1,MS,1.000000,15.000000,0.403722,0.403722
789.000000,1,MS,1.000000,15.000000,0.405339,0.405339
790.000000,1,MS,1.000000,15.000000,0.406909,0.406909
791.000000,1,MS,1.000000,15.000000,0.408451,0.408451
792.000000,1,MS,1.000000,15.000000,0.409983,0.409983
793.000000,1,MS,1.000000,15.000000,0.411525,0.411525
794.000000,1,MS,1.000000,15.000000,0.413095,0.413095
795.000000,1,MS,1.000000,15.000000,0.414712,0.414712
796.000000,1,MS,1.000000,15.000000,0.416392,0.416392
797.000000,1,MS,1.000000,15.000000,0.418150,0.418150
798.000000,1,MS,1.000000,15.000000,0.419997,0.419997
799.000000,1,MS,1.000000,15.000000,0.421944,0.421944
800.000000,1,MS,1.000000,15.000000,0.423995,0.423995
801.000000,1,MS,1.000000,15.000000,0.426153,0.426153
802.000000,1,MS,1.000000,15.000000,0.428417,0.428417
803.000000,1,MS,1.000000,15.000000,0.430780,0.430780
804.000000,1,MS,1.000000,15.000000,0.433234,0.433234
805.000000,1,MS,1.000000,15.000000,0.435767,0.435767
806.000000,1,MS,1.000000,15.000000,0.438360,0.438360
807.000000,1,MS,1.000000,15.000000,0.440994,0.440994
808.000000,1,MS,1.000000,15.000000,0.443648,0.443648
809.000000,1,MS,1.000000,15.000000,0.446303,0.446303
810.000000,1,MS,1.000000,15.000000,0.448946,0.448946
811.000000,1,MS,1.000000,15.000000,0.451566,0.451566
812.000000,1,MS,1.000000,15.000000,0.454157,0.454157
813.000000,1,MS,1.000000,15.000000,0.456723,0.456723
814.000000,1,MS,1.000000,15.000000,0.459273,0.459273
815.000000,1,MS,1.000000,15.000000,0.461819,0.461819
816.000000,1,MS,1.000000,15.000000,0.464378,0.464378
817.000000,1,MS,1.000000,15.000000,0.466963,0.466963
818.000000,1,MS,1.000000,15.000000,0.469588,0.469588
819.000000,1,MS,1.000000,15.000000,0.472267,0.472267
820.000000,1,MS,1.000000,15.000000,0.475012,0.475012
821.000000,1,MS,1.000000,15.000000,0.477831,0.477831
822.000000,1,MS,1.000000,15.000000,0.480734,0.480734
823.000000,1,MS,1.000000,15.000000,0.483728,0.483728
824.000000,1,MS,1.000000,15.000000,0.486813,0.486813
825.000000,1,MS,1.000000,15.000000,0.489986,0.489986
826.000000,1,MS,1.000000,15.000000,0.493235,0.493235
827.000000,1,MS,1.000000,15.000000,0.496543,0.496543
828.000000,1,MS,1.000000,15.000000,0.499884,0.499884
829.000000,1,MS,1.000000,15.000000,0.503234,0.503234
830.000000,1,MS,1.000000,15.000000,0.506567,0.506567
831.000000,1,MS,1.000000,15.000000,0.509861,0.509861
832.000000,1,MS,1.000000,15.000000,0.513095,0.513095
833.000000,1,MS,1.000000,15.000000,0.516252,0.516252
834.000000,1,MS,1.000000,15.000000,0.519321,0.519321
835.000000,1,MS,1.000000,15.000000,0.522296,0.522296
836.000000,1,MS,1.000000,15.000000,0.525178,0.525178
837.000000,1,MS,1.000000,15.000000,0.527977,0.527977
838.000000,1,MS,1.000000,15.000000,0.530709,0.530709
839.000000,1,MS,1.000000,15.000000,0.533394,0.533394
840.000000,1,MS,1.000000,15.000000,0.536057,0.536057
841.000000,1,MS,1.000000,15.000000,0.538721,0.538721
842.000000,1,MS,1.000000,15.000000,0.541405,0.541405
843.000000,1,MS,1.000000,15.000000,0.544130,0.544130
844.000000,1,MS,1.000000,15.000000,0.546911,0.546911
845.000000,1,MS,1.000000,15.000000,0.549762,0.549762
846.000000,1,MS,1.000000,15.000000,0.552696,0.552696
847.000000,1,MS,1.000000,15.000000,0.555721,0.555721
848.000000,1,MS,1.000000,15.000000,0.558843,0.558843
849.000000,1,MS,1.000000,15.000000,0.562064,0.562064
850.000000,1,MS,1.000000,15.000000,0.565380,0.565380
851.000000,1,MS,1.000000,15.000000,0.568779,0.568779
852.000000,1,MS,1.000000,15.000000,0.572245,0.572245
853.000000,1,MS,1.000000,15.000000,0.575755,0.575755
854.000000,1,MS,1.000000,15.000000,0.579284,0.579284
855.000000,1,MS,1.000000,15.000000,0.582806,0.582806
856.000000,1,MS,1.000000,15.000000,0.586298,0.586298
857.000000,1,MS,1.000000,15.000000,0.589741,0.589741
858.000000,1,MS,1.000000,15.000000,0.593121,0.593121
859.000000,1,MS,1.000000,15.000000,0.596433,0.596433
860.000000,1,MS,1.000000,15.000000,0.599676,0.599676
861.000000,1,MS,1.000000,15.000000,0.602858,0.602858
862.000000,1,MS,1.000000,15.000000,0.605993,0.605993
863.000000,1,MS,1.000000,15.000000,0.609101,0.609101
864.000000,1,MS,1.000000,15.000000,0.612201,0.612201
865.000000,1,MS,1.000000,15.000000,0.615315,0.615315
866.000000,1,MS,1.000000,15.000000,0.618460,0.618460
867.000000,1,MS,1.000000,15.000000,0.621654,0.621654
868.000000,1,MS,1.000000,15.000000,0.624911,0.624911
869.000000,1,MS,1.000000,15.000000,0.628241,0.628241
870.000000,1,MS,1.000000,15.000000,0.631656,0.631656
871.000000,1,MS,1.000000,15.000000,0.635159,0.635159
872.000000,1,MS,1.000000,15.000000,0.638756,0.638756
873.000000,1,MS,1.000000,15.000000,0.642442,0.642442
874.000000,1,MS,1.000000,15.000000,0.646210,0.646210
875.000000,1,MS,1.000000,15.000000,0.650049,0.650049
876.000000,1,MS,1.000000,15.000000,0.653944,0.653944
877.000000,1,MS,1.000000,15.000000,0.657880,0.657880
878.000000,1,MS,1.000000,15.000000,0.661838,0.661838
879.000000,1,MS,1.000000,15.000000,0.665798,0.665798
880.000000,1,MS,1.000000,15.000000,0.669743,0.669743
881.000000,1,MS,1.000000,15.000000,0.673656,0.673656
882.000000,1,MS,1.000000,15.000000,0.677526,0.677526
883.000000,1,MS,1.000000,15.000000,0.681352,0.681352
884.000000,1,MS,1.000000,15.000000,0.685137,0.685137
885.000000,1,MS,1.000000,15.000000,0.688892,0.688892
886.000000,1,MS,1.000000,15.000000,0.692632,0.692632
887.000000,1,MS,1.000000,15.000000,0.696373,0.696373
888.000000,1,MS,1.000000,15.000000,0.700131,0.700131
889.000000,1,MS,1.000000,15.000000,0.703921,0.703921
890.000000,1,MS,1.000000,15.000000,0.707756,0.707756
891.000000,1,MS,1.000000,15.000000,0.711649,0.711649
892.000000,1,MS,1.000000,15.000000,0.715610,0.715610
893.000000,1,MS,1.000000,15.000000,0.719647,0.719647
894.000000,1,MS,1.000000,15.000000,0.723766,0.723766
895.000000,1,MS,1.000000,15.000000,0.727970,0.727970
896.000000,1,MS,1.000000,15.000000,0.732259,0.732259
897.000000,1,MS,1.000000,15.000000,0.736624,0.736624
898.000000,1,MS,1.000000,15.000000,0.741053,0.741053
899.000000,1,MS,1.000000,15.000000,0.745528,0.745528
900.000000,1,MS,1.000000,15.000000,0.750030,0.750030
901.000000,1,MS,1.000000,15.000000,0.754534,0.754534
