t,plant,axis,Total_transpiration
931.000000,1,MS,0.001973
932.000000,1,MS,0.000528
933.000000,1,MS,0.000528
934.000000,1,MS,0.000235
935.000000,1,MS,0.000235
936.000000,1,MS,0.000667
937.000000,1,MS,0.000667
938.000000,1,MS,0.000832
939.000000,1,MS,0.000832
940.000000,1,MS,0.000766
941.000000,1,MS,0.000766
942.000000,1,MS,0.003513
943.000000,1,MS,0.003513
944.000000,1,MS,0.003692
945.000000,1,MS,0.003692
946.000000,1,MS,0.002717
947.000000,1,MS,0.002717
948.000000,1,MS,0.004886
949.000000,1,MS,0.004886
950.000000,1,MS,0.005430
951.000000,1,MS,0.005430
952.000000,1,MS,0.002664
953.000000,1,MS,0.002664
954.000000,1,MS,0.002505
955.000000,1,MS,0.002505
956.000000,1,MS,0.001063
957.000000,1,MS,0.001063
958.000000,1,MS,0.000541
959.000000,1,MS,0.000541
960.000000,1,MS,0.000093
961.000000,1,MS,0.000093
962.000000,1,MS,0.000172
963.000000,1,MS,0.000172
964.000000,1,MS,0.000175
965.000000,1,MS,0.000175
966.000000,1,MS,0.001794
967.000000,1,MS,0.001794
968.000000,1,MS,0.003677
969.000000,1,MS,0.003677
970.000000,1,MS,0.006007
971.000000,1,MS,0.006007
972.000000,1,MS,0.007624
973.000000,1,MS,0.007624
974.000000,1,MS,0.007433
975.000000,1,MS,0.007433
976.000000,1,MS,0.006843
977.000000,1,MS,0.006843
978.000000,1,MS,0.003449
979.000000,1,MS,0.003449
980.000000,1,MS,0.000661
981.000000,1,MS,0.000661
982.000000,1,MS,0.000351
983.000000,1,MS,0.000351
984.000000,1,MS,0.000228
985.000000,1,MS,0.000228
986.000000,1,MS,0.000119
987.000000,1,MS,0.000119
988.000000,1,MS,0.000129
989.000000,1,MS,0.000129
990.000000,1,MS,0.002205
991.000000,1,MS,0.002205
992.000000,1,MS,0.004172
993.000000,1,MS,0.004172
994.000000,1,MS,0.006028
995.000000,1,MS,0.006028
996.000000,1,MS,0.008036
997.000000,1,MS,0.008036
998.000000,1,MS,0.008026
999.000000,1,MS,0.008026
1000.000000,1,MS,0.007682
1001.000000,1,MS,0.007682
1002.000000,1,MS,0.003286
1003.000000,1,MS,0.003286
1004.000000,1,MS,0.000800
1005.000000,1,MS,0.000800
1006.000000,1,MS,0.000391
1007.000000,1,MS,0.000391
1008.000000,1,MS,0.000632
1009.000000,1,MS,0.000632
1010.000000,1,MS,0.000436
1011.000000,1,MS,0.000436
1012.000000,1,MS,0.000620
1013.000000,1,MS,0.000620
1014.000000,1,MS,0.001561
1015.000000,1,MS,0.001561
1016.000000,1,MS,0.003244
1017.000000,1,MS,0.003244
1018.000000,1,MS,0.004021
1019.000000,1,MS,0.004021
1020.000000,1,MS,0.004714
1021.000000,1,MS,0.004714
1022.000000,1,MS,0.004559
1023.000000,1,MS,0.004559
1024.000000,1,MS,0.003915
1025.000000,1,MS,0.003915
1026.000000,1,MS,0.001896
1027.000000,1,MS,0.001896
1028.000000,1,MS,0.000721
1029.000000,1,MS,0.000721
1030.000000,1,MS,0.000661
1031.000000,1,MS,0.000661
1032.000000,1,MS,0.000371
1033.000000,1,MS,0.000371
1034.000000,1,MS,0.000150
1035.000000,1,MS,0.000150
1036.000000,1,MS,0.000111
1037.000000,1,MS,0.000111
1038.000000,1,MS,0.001335
1039.000000,1,MS,0.001335
1040.000000,1,MS,0.003006
1041.000000,1,MS,0.003006
1042.000000,1,MS,0.004228
1043.000000,1,MS,0.004228
1044.000000,1,MS,0.004832
1045.000000,1,MS,0.004832
1046.000000,1,MS,0.004775
1047.000000,1,MS,0.004775
1048.000000,1,MS,0.004213
1049.000000,1,MS,0.004213
1050.000000,1,MS,0.002167
1051.000000,1,MS,0.002167
1052.000000,1,MS,0.000780
1053.000000,1,MS,0.000780
1054.000000,1,MS,0.000336
1055.000000,1,MS,0.000336
1056.000000,1,MS,0.000071
1057.000000,1,MS,0.000071
1058.000000,1,MS,0.000039
1059.000000,1,MS,0.000039
1060.000000,1,MS,0.000016
1061.000000,1,MS,0.000016
1062.000000,1,MS,0.000779
1063.000000,1,MS,0.000779
1064.000000,1,MS,0.002692
1065.000000,1,MS,0.002692
1066.000000,1,MS,0.003515
1067.000000,1,MS,0.003515
1068.000000,1,MS,0.004009
1069.000000,1,MS,0.004009
1070.000000,1,MS,0.003916
1071.000000,1,MS,0.003916
1072.000000,1,MS,0.002910
1073.000000,1,MS,0.002910
1074.000000,1,MS,0.001191
1075.000000,1,MS,0.001191
1076.000000,1,MS,0.000243
1077.000000,1,MS,0.000243
1078.000000,1,MS,0.000112
1079.000000,1,MS,0.000112
1080.000000,1,MS,0.000429
1081.000000,1,MS,0.000429
1082.000000,1,MS,0.000456
1083.000000,1,MS,0.000456
1084.000000,1,MS,0.000602
1085.000000,1,MS,0.000602
1086.000000,1,MS,0.001589
1087.000000,1,MS,0.001589
1088.000000,1,MS,0.002269
1089.000000,1,MS,0.002269
1090.000000,1,MS,0.003051
1091.000000,1,MS,0.003051
1092.000000,1,MS,0.001610
1093.000000,1,MS,0.001610
1094.000000,1,MS,0.003414
1095.000000,1,MS,0.003414
1096.000000,1,MS,0.003070
1097.000000,1,MS,0.003070
1098.000000,1,MS,0.001571
1099.000000,1,MS,0.001571
1100.000000,1,MS,0.000663
1101.000000,1,MS,0.000663
1102.000000,1,MS,0.000528
1103.000000,1,MS,0.000528
1104.000000,1,MS,0.000174
1105.000000,1,MS,0.000174
1106.000000,1,MS,0.000130
1107.000000,1,MS,0.000130
1108.000000,1,MS,0.000113
1109.000000,1,MS,0.000113
1110.000000,1,MS,0.000775
1111.000000,1,MS,0.000775
1112.000000,1,MS,0.001269
1113.000000,1,MS,0.001269
1114.000000,1,MS,0.001348
1115.000000,1,MS,0.001348
1116.000000,1,MS,0.001552
1117.000000,1,MS,0.001552
1118.000000,1,MS,0.001510
1119.000000,1,MS,0.001510
1120.000000,1,MS,0.001274
1121.000000,1,MS,0.001274
1122.000000,1,MS,0.000547
1123.000000,1,MS,0.000547
1124.000000,1,MS,0.000088
1125.000000,1,MS,0.000088
1126.000000,1,MS,0.000056
1127.000000,1,MS,0.000056
1128.000000,1,MS,0.000064
1129.000000,1,MS,0.000064
1130.000000,1,MS,0.000047
1131.000000,1,MS,0.000047
1132.000000,1,MS,0.000040
1133.000000,1,MS,0.000040
1134.000000,1,MS,0.000304
1135.000000,1,MS,0.000304
1136.000000,1,MS,0.000645
1137.000000,1,MS,0.000645
1138.000000,1,MS,0.000819
1139.000000,1,MS,0.000819
1140.000000,1,MS,0.000861
1141.000000,1,MS,0.000861
1142.000000,1,MS,0.000790
1143.000000,1,MS,0.000790
1144.000000,1,MS,0.000322
1145.000000,1,MS,0.000322
1146.000000,1,MS,0.000122
1147.000000,1,MS,0.000122
1148.000000,1,MS,0.000033
1149.000000,1,MS,0.000033
1150.000000,1,MS,0.000018
1151.000000,1,MS,0.000018
1152.000000,1,MS,0.000016
1153.000000,1,MS,0.000016
1154.000000,1,MS,0.000011
1155.000000,1,MS,0.000011
1156.000000,1,MS,0.000011
1157.000000,1,MS,0.000011
1158.000000,1,MS,0.000000
1159.000000,1,MS,0.000000
1160.000000,1,MS,0.000000
1161.000000,1,MS,0.000000
1162.000000,1,MS,0.000000
1163.000000,1,MS,0.000000
1164.000000,1,MS,0.000000
1165.000000,1,MS,0.000000
1166.000000,1,MS,0.000000
1167.000000,1,MS,0.000000
1168.000000,1,MS,0.000000
1169.000000,1,MS,0.000000
1170.000000,1,MS,0.000000
1171.000000,1,MS,0.000000
1172.000000,1,MS,0.000000
1173.000000,1,MS,0.000000
1174.000000,1,MS,0.000000
1175.000000,1,MS,0.000000
1176.000000,1,MS,0.000000
1177.000000,1,MS,0.000000
1178.000000,1,MS,0.000000
1179.000000,1,MS,0.000000
1180.000000,1,MS,0.000000
1181.000000,1,MS,0.000000
1182.000000,1,MS,0.000000
1183.000000,1,MS,0.000000
1184.000000,1,MS,0.000000
1185.000000,1,MS,0.000000
1186.000000,1,MS,0.000000
1187.000000,1,MS,0.000000
1188.000000,1,MS,0.000000
1189.000000,1,MS,0.000000
1190.000000,1,MS,0.000000
1191.000000,1,MS,0.000000
1192.000000,1,MS,0.000000
1193.000000,1,MS,0.000000
1194.000000,1,MS,0.000000
1195.000000,1,MS,0.000000
1196.000000,1,MS,0.000000
1197.000000,1,MS,0.000000
1198.000000,1,MS,0.000000
1199.000000,1,MS,0.000000
