t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
8,1,MS,phloem,NA,58.8267746775,NA,157.016558254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.068315932,NA,NA,NA,NA,NA,NA,NA,NA,NA,4710.49674762,NA
8,1,MS,roots,14.1109181947,117.177752996,562.340079669,117.93138614,8.72980081003,NA,0.0221016100473,0.00302183445014,0.00938222751123,31.9500663933,1.36702246734,0.00996484959035,NA,NA,NA,2.85462792967,1.98889357232,NA,NA,NA,5.38035737024,3.73718127729,2.87087472901,NA,0.846292940535,NA,NA,2.57726738824,70.5545909733,5.00980748695,68.849549894,4.38403903449,0.502192332894,NA,1.75895461334e-07,282.402876489,NA,0.00297234386848,NA,NA,710.690855126,780.624520633
9,1,MS,grains,NA,NA,NA,NA,NA,0.0867599099542,NA,NA,NA,NA,NA,NA,NA,0.00156119616415,1.29487607879e-06,NA,NA,0.0,4.77784163151,NA,NA,NA,NA,0.425937324081,NA,0.0,11.6974743392,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.514011725,NA,0.0,2509.35087981,NA,NA
9,1,MS,phloem,NA,58.9387455145,NA,157.816317955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.39583063,NA,NA,NA,NA,NA,NA,NA,NA,NA,4734.48953865,NA
9,1,MS,roots,14.1357553271,117.560597785,569.009467023,117.778757963,8.58998374038,NA,0.022173820736,0.00305767358948,0.00923196113219,31.2561286278,1.37568325414,0.00996484959035,NA,NA,NA,2.85407214133,1.94383521202,NA,NA,NA,5.38035737024,3.73563778221,2.87031577746,NA,0.846097670855,NA,NA,2.57360932082,70.6787766355,4.89631035772,69.0744961038,4.3138239741,0.502192332894,NA,1.75895461334e-07,285.752191683,NA,0.00297234386848,NA,NA,709.771070721,780.849466843
10,1,MS,grains,NA,NA,NA,NA,NA,0.0870117202496,NA,NA,NA,NA,NA,NA,NA,0.00156716518733,1.29538069344e-06,NA,NA,0.0,4.79290482389,NA,NA,NA,NA,0.426899356564,NA,0.0,11.7343531895,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.940370524,NA,0.0,2516.28156044,NA,NA
10,1,MS,phloem,NA,59.0544390842,NA,158.267163933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.734234321,NA,NA,NA,NA,NA,NA,NA,NA,NA,4748.014918,NA
10,1,MS,roots,14.1496842086,118.014582449,575.874689359,117.726207628,8.44991485524,NA,0.0485732587903,0.00675277752392,0.0198169484326,30.5440121665,1.38297357881,0.00995771672245,NA,NA,NA,2.85191433666,1.89892198096,NA,NA,NA,5.37642974555,3.73333171437,2.87024094848,NA,0.847542541392,NA,NA,2.57384918736,70.7484210429,4.78317879335,69.2906229766,4.24038474026,0.501825735869,NA,1.75767316513e-07,288.988739756,NA,0.00649081184272,NA,NA,708.936489287,780.556103152
11,1,MS,grains,NA,NA,NA,NA,NA,0.0872642966857,NA,NA,NA,NA,NA,NA,NA,0.00157315040564,1.29588313318e-06,NA,NA,0.0,4.80801133102,NA,NA,NA,NA,0.428087190462,NA,0.0,11.7713380863,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.367886117,NA,0.0,2523.23380971,NA,NA
11,1,MS,phloem,NA,59.200958238,NA,158.718281516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.162802846,NA,NA,NA,NA,NA,NA,NA,NA,NA,4761.54844547,NA
