t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
110,1,MS,roots,16.65722564,81.04511474,1024.781986,153.7297226,3.211414187,NA,0.091004348,0.032783829,0.020547288,14.56159701,0.856202088,0.009654103,0.697796,NA,NA,2.904331926,1.094771339,NA,NA,1.900798,5.208784739,4.029989029,3.017072134,NA,1.203987265,NA,NA,2.720421504,83.28612822,2.757610426,46.1007582,1.56131915,0.48617807,15.630629,0.000613,498.2265278,NA,0.018278069,NA,NA,896.8802375,735.6795408
111,1,MS,grains,NA,NA,NA,NA,NA,0.117358839,NA,NA,NA,NA,NA,NA,NA,0.002227552,1.38E-06,NA,NA,0,6.824197251,NA,NA,NA,NA,0.541978371,NA,0,16.70751741,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.1108553,NA,0,3365.992691,NA,NA
111,1,MS,phloem,NA,94.61106536,NA,284.3652448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.7373662,NA,NA,NA,NA,NA,NA,NA,NA,NA,8530.957344,NA
111,1,MS,roots,16.70468599,79.23903284,1025.405186,154.1156745,3.157162842,NA,0.088976326,0.032803765,0.020200177,14.51571335,0.837404493,0.009654103,0.698929,NA,NA,2.905497426,1.093195313,NA,NA,1.902918,5.208784739,4.029155551,3.018282877,NA,1.204707565,NA,NA,2.70943261,83.52342996,2.753640586,45.07340762,1.534943336,0.48617807,15.656017,0.000613,498.5295137,NA,0.018278069,NA,NA,899.1319333,734.6521902
112,1,MS,grains,NA,NA,NA,NA,NA,0.117711625,NA,NA,NA,NA,NA,NA,NA,0.002235126,1.38E-06,NA,NA,0,6.851508654,NA,NA,NA,NA,0.540033852,NA,0,16.77438326,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.6518797,NA,0,3375.895758,NA,NA
112,1,MS,phloem,NA,95.13885984,NA,288.1297715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.281165,NA,NA,NA,NA,NA,NA,NA,NA,NA,8643.893146,NA
112,1,MS,roots,16.75429668,77.58236692,1026.535372,154.5956274,3.114934607,NA,0.052236356,0.019691402,0.011950378,14.44678936,0.819778712,0.009649377,0.698929,NA,NA,2.905477706,1.09031932,NA,NA,1.902918,5.206159302,4.027947667,3.019784484,NA,1.205652071,NA,NA,2.69693593,83.77148341,2.746396271,44.10880527,1.513649569,0.485933016,15.656017,0.000613,498.8274297,NA,0.010965383,NA,NA,901.477434,733.3500141
113,1,MS,grains,NA,NA,NA,NA,NA,0.118065431,NA,NA,NA,NA,NA,NA,NA,0.002242683,1.38E-06,NA,NA,0,6.876553782,NA,NA,NA,NA,0.540025552,NA,0,16.83570064,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.191613,NA,0,3385.837272,NA,NA
113,1,MS,phloem,NA,95.63898125,NA,290.7076381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.7440202,NA,NA,NA,NA,NA,NA,NA,NA,NA,8721.229142,NA
113,1,MS,roots,16.78769296,77.02585616,1027.605251,155.0050699,3.341802018,NA,0.051861656,0.019711925,0.01282075,14.38704409,0.813366468,0.009649377,0.700157,NA,NA,2.906705169,1.087773204,NA,NA,1.9053,5.206159302,4.03125443,3.021060238,NA,1.206460233,NA,NA,2.692428235,83.9384648,2.739982882,43.79240573,1.623891934,0.485933016,15.683519,0.000613,499.3473192,NA,0.010965383,NA,NA,903.864974,733.0336146
114,1,MS,grains,NA,NA,NA,NA,NA,0.118420398,NA,NA,NA,NA,NA,NA,NA,0.002250258,1.38E-06,NA,NA,0,6.89862644,NA,NA,NA,NA,0.542524231,NA,0,16.8897406,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.732749,NA,0,3395.812646,NA,NA
114,1,MS,phloem,NA,96.09297766,NA,291.6756041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.0719597,NA,NA,NA,NA,NA,NA,NA,NA,NA,8750.268123,NA
114,1,MS,roots,16.8001144,76.54017774,1029.173053,155.4986779,3.503000109,NA,0.039858151,0.015268943,0.010394192,14.304997,0.806268365,0.009644699,0.700157,NA,NA,2.906727949,1.083918406,NA,NA,1.9053,5.203559809,4.033836491,3.022593128,NA,1.207467552,NA,NA,2.698226506,84.00057198,2.730273062,43.49454917,1.70137347,0.485690384,15.683519,0.000613,499.8594556,NA,0.008485131,NA,NA,906.2905517,732.4016123
115,1,MS,grains,NA,NA,NA,NA,NA,0.118776616,NA,NA,NA,NA,NA,NA,NA,0.00225788,1.38E-06,NA,NA,0,6.918965598,NA,NA,NA,NA,0.546399768,NA,0,16.93953647,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.2771165,NA,0,3405.818669,NA,NA
115,1,MS,phloem,NA,96.49701429,NA,291.6819182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.2537668,NA,NA,NA,NA,NA,NA,NA,NA,NA,8750.457547,NA
115,1,MS,roots,16.80019521,76.54436203,1030.432374,155.9087676,3.769427481,NA,0.03986033,0.015287627,0.011184742,14.23962668,0.804195452,0.009644699,0.701443,NA,NA,2.907946355,1.080903883,NA,NA,1.907848,5.203559809,4.038866933,3.023860101,NA,1.208278029,NA,NA,2.709525963,84.00097606,2.722679805,43.49692693,1.830774683,0.485690384,15.712334,0.000612,500.4710961,NA,0.008485131,NA,NA,908.6806712,732.40399
116,1,MS,grains,NA,NA,NA,NA,NA,0.119134138,NA,NA,NA,NA,NA,NA,NA,0.002265561,1.38E-06,NA,NA,0,6.938186599,NA,NA,NA,NA,0.551096774,NA,0,16.98659478,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.8258178,NA,0,3415.853255,NA,NA
116,1,MS,phloem,NA,96.85101105,NA,291.063155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.2892073,NA,NA,NA,NA,NA,NA,NA,NA,NA,8731.894649,NA
116,1,MS,roots,16.7922626,76.60014402,1032.183801,156.3938892,3.967811511,NA,0.020029226,0.007689259,0.005911647,14.15252493,0.801906325,0.009640068,0.701443,NA,NA,2.907943767,1.076567388,NA,NA,1.907848,5.200985841,4.043013712,3.025353918,NA,1.209268233,NA,NA,2.723960235,83.96131299,2.711756645,43.50709382,1.926174634,0.485450135,15.712334,0.000612,501.0737657,NA,0.004262657,NA,NA,911.0572161,732.0833832
117,1,MS,grains,NA,NA,NA,NA,NA,0.119492984,NA,NA,NA,NA,NA,NA,NA,0.002273312,1.38E-06,NA,NA,0,6.956655202,NA,NA,NA,NA,0.556176859,NA,0,17.03181101,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.3794364,NA,0,3425.915123,NA,NA
117,1,MS,phloem,NA,97.13675727,NA,290.0254649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.125015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700.763947,NA
117,1,MS,roots,16.77890027,77.7700709,1033.919025,156.7900643,4.508503982,NA,0.020335136,0.007702186,0.006717225,14.07321577,0.811450562,0.009640068,0.702706,NA,NA,2.909113306,1.072378766,NA,NA,1.910338,5.200985841,4.051503734,3.026570677,NA,1.210121073,NA,NA,2.739590064,83.89450137,2.701205961,44.17158498,2.188653868,0.485450135,15.740623,0.000612,501.9161303,NA,0.004262657,NA,NA,913.3650949,732.7478744
118,1,MS,grains,NA,NA,NA,NA,NA,0.11985315,NA,NA,NA,NA,NA,NA,NA,0.002281135,1.38E-06,NA,NA,0,6.974574163,NA,NA,NA,NA,0.561382973,NA,0,17.07568157,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.938212,NA,0,3436.003305,NA,NA
118,1,MS,phloem,NA,97.3428154,NA,288.687068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.727735,NA,NA,NA,NA,NA,NA,NA,NA,NA,8660.612039,NA
118,1,MS,roots,16.76155567,78.95779465,1036.137917,157.2569098,4.961043785,NA,0.011565171,0.004323819,0.004140502,13.97297942,0.820548417,0.009635482,0.702706,NA,NA,2.90905982,1.066894821,NA,NA,1.910338,5.198436333,4.058967245,3.027999348,NA,1.21114223,NA,NA,2.755278588,83.80777837,2.687392496,44.82420088,2.407158815,0.485212169,15.740623,0.000612,502.7467263,NA,0.002388998,NA,NA,915.6355954,733.0729469
119,1,MS,grains,NA,NA,NA,NA,NA,0.120214623,NA,NA,NA,NA,NA,NA,NA,0.002289031,1.38E-06,NA,NA,0,6.992186244,NA,NA,NA,NA,0.566533933,NA,0,17.1188008,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.5021827,NA,0,3446.117192,NA,NA
119,1,MS,phloem,NA,97.47818312,NA,287.1834794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.1236856,NA,NA,NA,NA,NA,NA,NA,NA,NA,8615.504381,NA
119,1,MS,roots,16.74192086,80.79075989,1038.129365,157.6324917,5.654230515,NA,0.011833651,0.004332129,0.004719038,13.88679345,0.836615397,0.009635482,0.703903,NA,NA,2.910160761,1.062033487,NA,NA,1.912652,5.198436333,4.069280772,3.029145302,NA,1.211990335,NA,NA,2.770306861,83.70960428,2.675147322,45.86477202,2.743501452,0.485212169,15.767421,0.000612,503.7130007,NA,0.002388998,NA,NA,917.8224383,734.113518
120,1,MS,grains,NA,NA,NA,NA,NA,0.120577379,NA,NA,NA,NA,NA,NA,NA,0.002296997,1.38E-06,NA,NA,0,7.009622244,NA,NA,NA,NA,0.571542959,NA,0,17.16148894,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.0712324,NA,0,3456.256449,NA,NA
120,1,MS,phloem,NA,97.55034149,NA,285.5876981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.3347489,NA,NA,NA,NA,NA,NA,NA,NA,NA,8567.630943,NA
120,1,MS,roots,16.72090706,82.63708898,1040.599269,158.0767019,6.270988394,NA,0.004765636,0.001709709,0.002060652,13.78031464,0.852258993,0.00963094,0.703903,NA,NA,2.910043175,1.055904732,NA,NA,1.912652,5.19590995,4.078539768,3.030495697,NA,1.213000062,NA,NA,2.784349518,83.6045353,2.659709652,46.89013061,3.041281132,0.484976361,15.767421,0.000612,504.666047,NA,0.000941056,NA,NA,919.9615639,734.8143852
121,1,MS,grains,NA,NA,NA,NA,NA,0.120941398,NA,NA,NA,NA,NA,NA,NA,0.002305033,1.38E-06,NA,NA,0,7.026922184,NA,NA,NA,NA,0.576399962,NA,0,17.20384397,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.6452177,NA,0,3466.42086,NA,NA
121,1,MS,phloem,NA,97.56539753,NA,283.923922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.3787878,NA,NA,NA,NA,NA,NA,NA,NA,NA,8517.717661,NA
121,1,MS,roots,16.69880343,85.10671164,1042.820456,158.4291376,7.202588038,NA,0.004908058,0.001713359,0.002366777,13.68836806,0.874618623,0.00963094,0.705014,NA,NA,2.91106973,1.05044449,NA,NA,1.914741,5.19590995,4.090578121,3.031564743,NA,1.213840284,NA,NA,2.797395071,83.49401715,2.645955895,48.29144969,3.493084938,0.484976361,15.792315,0.000611,505.74327,NA,0.000941056,NA,NA,922.01264,736.2157043
122,1,MS,grains,NA,NA,NA,NA,NA,0.121306658,NA,NA,NA,NA,NA,NA,NA,0.002313136,1.38E-06,NA,NA,0,7.044105773,NA,NA,NA,NA,0.581107701,NA,0,17.24591413,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.2239827,NA,0,3476.610237,NA,NA
122,1,MS,phloem,NA,97.52835017,NA,282.2052453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.2704243,NA,NA,NA,NA,NA,NA,NA,NA,NA,8466.15736,NA
122,1,MS,roots,16.67575915,87.59582823,1045.515854,158.8490463,8.080338079,NA,0.009066267,0.003082965,0.004765379,13.57673209,0.896579988,0.009626437,0.705014,NA,NA,2.910884322,1.043747758,NA,NA,1.914741,5.193405267,4.101575703,3.032833634,NA,1.214837152,NA,NA,2.809480551,83.37879577,2.62908755,49.67987037,3.916883918,0.484742579,15.792315,0.000611,506.8060512,NA,0.001689757,NA,NA,924.0107562,737.2824959
123,1,MS,grains,NA,NA,NA,NA,NA,0.121673142,NA,NA,NA,NA,NA,NA,NA,0.002321304,1.38E-06,NA,NA,0,7.061204316,NA,NA,NA,NA,0.585725408,NA,0,17.28777608,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.8074033,NA,0,3486.824436,NA,NA
123,1,MS,phloem,NA,97.45529394,NA,280.4497882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.0567348,NA,NA,NA,NA,NA,NA,NA,NA,NA,8413.493646,NA
123,1,MS,roots,16.65199694,89.62149068,1047.517289,159.1772565,8.693019059,NA,0.009275925,0.003088867,0.005126708,13.49212081,0.914117633,0.009626437,0.706035,NA,NA,2.911831622,1.038693516,NA,NA,1.916589,5.193405267,4.111926126,3.03382062,NA,1.215585691,NA,NA,2.820923194,83.25998468,2.616356463,50.82872244,4.213876476,0.484742579,15.815174,0.000611,507.7762322,NA,0.001689757,NA,NA,925.9199254,738.431348
124,1,MS,grains,NA,NA,NA,NA,NA,0.122040841,NA,NA,NA,NA,NA,NA,NA,0.002329536,1.38E-06,NA,NA,0,7.078235723,NA,NA,NA,NA,0.590301687,NA,0,17.32947367,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.3954197,NA,0,3497.063348,NA,NA
124,1,MS,phloem,NA,97.35799957,NA,278.6683242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.7721487,NA,NA,NA,NA,NA,NA,NA,NA,NA,8360.049725,NA
124,1,MS,roots,16.62764708,91.66493305,1049.993141,159.5724697,9.245032198,NA,0.005865386,0.001914136,0.003370736,13.38805546,0.93128085,0.009621971,0.706035,NA,NA,2.91157496,1.032412598,NA,NA,1.916589,5.19092085,4.121226241,3.03500509,NA,1.216488314,NA,NA,2.831975253,83.13823538,2.600535512,51.96278854,4.479316911,0.484510688,15.815174,0.000611,508.7328991,NA,0.001045154,NA,NA,927.7748049,739.2464562
125,1,MS,grains,NA,NA,NA,NA,NA,0.122409755,NA,NA,NA,NA,NA,NA,NA,0.002337833,1.38E-06,NA,NA,0,7.095267189,NA,NA,NA,NA,0.594982337,NA,0,17.37117139,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.9880592,NA,0,3507.326908,NA,NA
125,1,MS,phloem,NA,97.27121014,NA,276.8942687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.5182897,NA,NA,NA,NA,NA,NA,NA,NA,NA,8306.82806,NA
125,1,MS,roots,16.60315914,93.99041936,1052.068728,159.876372,10.01729714,NA,0.006014188,0.00191792,0.003652303,13.30223652,0.951688123,0.009621971,0.706963,NA,NA,2.91244685,1.027115051,NA,NA,1.918192,5.19092085,4.132234573,3.035913942,NA,1.21720716,NA,NA,2.84338523,83.01579571,2.587191563,53.28105442,4.85348753,0.484510688,15.835972,0.000611,509.7385431,NA,0.001045154,NA,NA,929.5417319,740.5647221
126,1,MS,grains,NA,NA,NA,NA,NA,0.122779889,NA,NA,NA,NA,NA,NA,NA,0.002346195,1.38E-06,NA,NA,0,7.112404599,NA,NA,NA,NA,0.599564197,NA,0,17.4131285,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.5853465,NA,0,3517.615209,NA,NA
126,1,MS,phloem,NA,97.17764138,NA,275.1769697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.244601,NA,NA,NA,NA,NA,NA,NA,NA,NA,8255.309092,NA
126,1,MS,roots,16.57922379,96.3386809,1054.616405,160.2469647,10.73341991,NA,0.014114603,0.004402054,0.008960432,13.19740471,0.971806261,0.009617541,0.706963,NA,NA,2.91212257,1.020615803,NA,NA,1.918192,5.188455288,4.142209719,3.037018425,NA,1.2180771,NA,NA,2.85425706,82.89611896,2.570820662,54.58629157,5.197986576,0.484280557,15.835972,0.000611,510.7302202,NA,0.002394205,NA,NA,931.2538725,741.5534846
127,1,MS,grains,NA,NA,NA,NA,NA,0.12315123,NA,NA,NA,NA,NA,NA,NA,0.002354618,1.37E-06,NA,NA,0,7.130108726,NA,NA,NA,NA,0.603678211,NA,0,17.45647309,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.1870335,NA,0,3527.928633,NA,NA
127,1,MS,phloem,NA,97.08665419,NA,273.725434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.9784635,NA,NA,NA,NA,NA,NA,NA,NA,NA,8211.763019,NA
127,1,MS,roots,16.55881304,97.86952516,1056.359517,160.5276622,10.89462245,NA,0.014338887,0.00440933,0.009095007,13.12167577,0.984308915,0.009617541,0.707801,NA,NA,2.91292052,1.015959072,NA,NA,1.919553,5.188455288,4.150428051,3.037850597,NA,1.218693121,NA,NA,2.863177052,82.79406522,2.559090863,55.45368057,5.27605383,0.484280557,15.854742,0.00061,511.5743753,NA,0.002394205,NA,NA,932.8851082,742.4208735
128,1,MS,grains,NA,NA,NA,NA,NA,0.123523745,NA,NA,NA,NA,NA,NA,NA,0.002363094,1.37E-06,NA,NA,0,7.148692046,NA,NA,NA,NA,0.607068025,NA,0,17.50197018,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.7924597,NA,0,3538.268362,NA,NA
128,1,MS,phloem,NA,97.00287115,NA,272.6708962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.7333981,NA,NA,NA,NA,NA,NA,NA,NA,NA,8180.126886,NA
128,1,MS,roots,16.54388029,99.42134911,1058.57626,160.8774666,11.01876595,NA,0.058861226,0.017855199,0.037171106,13.02705462,0.99684223,0.009613142,0.707801,NA,NA,2.912537161,1.010115367,NA,NA,1.919553,5.186007323,4.157636606,3.038884572,NA,1.219461177,NA,NA,2.86918005,82.71940147,2.5443712,56.30637837,5.333656451,0.484052069,15.854742,0.00061,512.4060286,NA,0.009679389,NA,NA,934.4768462,742.959412
129,1,MS,grains,NA,NA,NA,NA,NA,0.123897395,NA,NA,NA,NA,NA,NA,NA,0.002371611,1.37E-06,NA,NA,0,7.168843382,NA,NA,NA,NA,0.609321938,NA,0,17.55130621,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.4007872,NA,0,3548.635954,NA,NA
129,1,MS,phloem,NA,96.96126441,NA,272.3112068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.6116984,NA,NA,NA,NA,NA,NA,NA,NA,NA,8169.336204,NA
129,1,MS,roots,16.53876667,98.21196799,1059.299396,161.1426723,9.383551624,NA,0.058145226,0.017867396,0.031654815,12.97967097,0.982791944,0.009613142,0.708558,NA,NA,2.913278625,1.00755968,NA,NA,1.920701,5.186007323,4.156976969,3.039658202,NA,1.219854411,NA,NA,2.870849961,82.69383335,2.537933703,55.62145635,4.542127576,0.484052069,15.871704,0.00061,512.7560641,NA,0.009679389,NA,NA,936.0173269,742.27449
130,1,MS,grains,NA,NA,NA,NA,NA,0.124272125,NA,NA,NA,NA,NA,NA,NA,0.002380149,1.37E-06,NA,NA,0,7.190991465,NA,NA,NA,NA,0.610234134,NA,0,17.60553083,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.0106561,NA,0,3559.034252,NA,NA
130,1,MS,phloem,NA,96.99047863,NA,272.8263708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.69715,NA,NA,NA,NA,NA,NA,NA,NA,NA,8184.791124,NA
130,1,MS,roots,16.54608745,97.10897737,1060.504625,161.4842705,8.13242491,NA,0.01075606,0.003346565,0.005132592,12.913019,0.970128103,0.009608775,0.708558,NA,NA,2.912866641,1.003817196,NA,NA,1.920701,5.18357624,4.155661005,3.040653735,NA,1.220406578,NA,NA,2.867561176,82.73043723,2.528506792,54.97100638,3.934671751,0.483825156,15.871704,0.00061,513.0988155,NA,0.00181174,NA,NA,937.5618287,741.3121009
131,1,MS,grains,NA,NA,NA,NA,NA,0.124647888,NA,NA,NA,NA,NA,NA,NA,0.002388693,1.37E-06,NA,NA,0,7.214360623,NA,NA,NA,NA,0.610159555,NA,0,17.66274497,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.6209279,NA,0,3569.465617,NA,NA
131,1,MS,phloem,NA,97.03184134,NA,273.8631947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8181359,NA,NA,NA,NA,NA,NA,NA,NA,NA,8215.895841,NA
131,1,MS,roots,16.56075729,98.94251257,1062.271447,161.749027,8.709037137,NA,0.010959148,0.003352141,0.005496508,12.83739328,0.987702302,0.009608775,0.709271,NA,NA,2.913609906,0.999039886,NA,NA,1.921731,5.18357624,4.164634792,3.041429608,NA,1.220988295,NA,NA,2.860456945,82.80378645,2.516473264,56.00892561,4.213651252,0.483825156,15.887667,0.00061,513.9536484,NA,0.00181174,NA,NA,939.0989787,742.3500201
132,1,MS,grains,NA,NA,NA,NA,NA,0.125024633,NA,NA,NA,NA,NA,NA,NA,0.00239723,1.38E-06,NA,NA,0,7.23837352,NA,NA,NA,NA,0.609358625,NA,0,17.72153517,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.2307344,NA,0,3579.93133,NA,NA
132,1,MS,phloem,NA,97.04141497,NA,275.1630501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8461388,NA,NA,NA,NA,NA,NA,NA,NA,NA,8254.891502,NA
132,1,MS,roots,16.57902885,100.7805032,1064.507934,162.0937667,9.224766679,NA,0.034844676,0.010485803,0.018173483,12.74352583,1.005018163,0.009604439,0.709271,NA,NA,2.913216686,0.993157019,NA,NA,1.921731,5.181162013,4.172689342,3.042436137,NA,1.221726226,NA,NA,2.85036655,82.89514423,2.501654959,57.02279646,4.461095476,0.483599817,15.887667,0.00061,514.7958421,NA,0.005658016,NA,NA,940.6621907,743.0541687
133,1,MS,grains,NA,NA,NA,NA,NA,0.125402331,NA,NA,NA,NA,NA,NA,NA,0.002405754,1.38E-06,NA,NA,0,7.262692942,NA,NA,NA,NA,0.608356987,NA,0,17.78107582,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.8395814,NA,0,3590.432086,NA,NA
133,1,MS,phloem,NA,97.05288488,NA,276.5747944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8796883,NA,NA,NA,NA,NA,NA,NA,NA,NA,8297.243833,NA
133,1,MS,roots,16.59872367,100.7461106,1065.588909,162.3641996,8.697465159,NA,0.034832785,0.010496451,0.01713466,12.68667883,1.004193309,0.009604439,0.709985,NA,NA,2.913965134,0.989835946,NA,NA,1.92277,5.181162013,4.175792994,3.043217783,NA,1.222171541,NA,NA,2.83952153,82.99361836,2.493289537,57.00333671,4.206092558,0.483599817,15.903658,0.00061,515.3186014,NA,0.005658016,NA,NA,942.231566,743.0347089
134,1,MS,grains,NA,NA,NA,NA,NA,0.125780992,NA,NA,NA,NA,NA,NA,NA,0.002414265,1.38E-06,NA,NA,0,7.28712071,NA,NA,NA,NA,0.607491735,NA,0,17.84088174,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.4474941,NA,0,3600.968147,NA,NA
134,1,MS,phloem,NA,97.09070646,NA,278.0085915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.9903164,NA,NA,NA,NA,NA,NA,NA,NA,NA,8340.257745,NA
134,1,MS,roots,16.61856863,100.7518755,1067.144611,162.7162065,8.247146779,NA,0.05517587,0.016649922,0.02573491,12.61144125,1.003276314,0.009600135,0.709985,NA,NA,2.913588705,0.985399273,NA,NA,1.92277,5.178764881,4.178106732,3.044233112,NA,1.222772701,NA,NA,2.829356542,83.09284315,2.482114039,56.98022376,3.986473424,0.483376073,15.903658,0.00061,515.8321715,NA,0.008966053,NA,NA,943.8374508,742.7041223
135,1,MS,grains,NA,NA,NA,NA,NA,0.126160631,NA,NA,NA,NA,NA,NA,NA,0.002422763,1.38E-06,NA,NA,0,7.311994831,NA,NA,NA,NA,0.606522499,NA,0,17.90178045,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.0545261,NA,0,3611.539831,NA,NA
135,1,MS,phloem,NA,97.16665033,NA,279.6218842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.2124522,NA,NA,NA,NA,NA,NA,NA,NA,NA,8388.656527,NA
135,1,MS,roots,16.6407105,99.63441349,1067.799273,162.9951122,7.382524038,NA,0.054563901,0.016660136,0.023036887,12.56580421,0.991770687,0.009600135,0.710717,NA,NA,2.914351724,0.982963657,NA,NA,1.923863,5.178764881,4.177847086,3.045030344,NA,1.223134178,NA,NA,2.818983661,83.20355249,2.475978985,56.34824309,3.568535478,0.483376073,15.920067,0.000609,516.1486195,NA,0.008966053,NA,NA,945.4552472,742.0721416
