t,PAR
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.16333333333333333
6,0.5713888888888888
7,1.468888888888889
8,2.652222222222222
9,1.3872222222222221
10,2.285
11,0.7752777777777777
12,1.265
13,1.591388888888889
14,1.836111111111111
15,0.5305555555555556
16,0.3263888888888889
17,0.3672222222222222
18,0.5305555555555556
19,0.16333333333333333
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.08166666666666667
30,0.28555555555555556
31,0.6936111111111111
32,0.5305555555555556
33,0.3672222222222222
34,0.7344444444444445
35,0.6119444444444444
36,0.8569444444444444
37,1.7138888888888888
38,1.4280555555555556
39,1.3466666666666667
40,1.1016666666666666
41,0.3672222222222222
42,0.24472222222222223
43,0.04083333333333333
44,0.04083333333333333
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.28555555555555556
54,1.4280555555555556
55,0.7752777777777777
56,0.3672222222222222
57,0.6119444444444444
58,1.5505555555555555
59,4.529166666666667
60,6.4061111111111115
61,5.9575
62,4.080277777777778
63,3.9580555555555557
64,3.182777777777778
65,1.3872222222222221
66,1.5505555555555555
67,0.6119444444444444
68,0.1225
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.08166666666666667
78,0.8977777777777778
79,2.040277777777778
80,1.6322222222222222
81,2.285
82,3.753888888888889
83,2.4891666666666667
84,0.9386111111111111
85,3.55
86,2.4075
87,3.345833333333333
88,2.4483333333333333
89,2.5705555555555555
90,0.5305555555555556
91,0.6119444444444444
92,0.08166666666666667
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.04083333333333333
101,0.08166666666666667
102,0.3672222222222222
103,1.3466666666666667
104,3.4275
105,3.1419444444444444
106,2.1219444444444444
107,3.753888888888889
108,2.1625
109,5.059722222222222
110,2.897222222222222
111,3.1419444444444444
112,2.1219444444444444
113,2.897222222222222
114,2.081111111111111
115,0.5713888888888888
116,0.04083333333333333
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.3672222222222222
126,1.1833333333333333
127,2.3666666666666667
128,3.5091666666666668
129,3.5091666666666668
130,1.3466666666666667
131,3.7130555555555556
132,3.182777777777778
133,4.161944444444444
134,4.733333333333333
135,3.9580555555555557
136,2.8155555555555556
137,1.3466666666666667
138,0.3263888888888889
139,0.04083333333333333
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.1225
150,0.5713888888888888
151,0.8161111111111111
152,0.7752777777777777
153,0.9386111111111111
154,1.2241666666666666
155,1.8769444444444445
156,1.8769444444444445
157,1.5505555555555555
158,0.24472222222222223
159,0.8569444444444444
160,1.9994444444444444
161,1.1833333333333333
162,1.3466666666666667
163,0.28555555555555556
164,0.04083333333333333
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.1225
175,0.3672222222222222
176,0.8977777777777778
177,0.8569444444444444
178,1.468888888888889
179,1.1833333333333333
180,1.5097222222222222
181,2.1625
182,2.285
183,1.5097222222222222
184,0.9386111111111111
185,0.6936111111111111
186,0.5713888888888888
187,0.24472222222222223
188,0.04083333333333333
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.16333333333333333
198,0.2038888888888889
199,0.5305555555555556
200,0.6527777777777778
201,0.6936111111111111
202,0.9386111111111111
203,2.040277777777778
204,2.4483333333333333
205,1.7138888888888888
206,1.958611111111111
207,0.8569444444444444
208,0.8161111111111111
209,0.4488888888888889
210,0.16333333333333333
211,0.16333333333333333
212,0.08166666666666667
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.3672222222222222
222,1.1016666666666666
223,2.081111111111111
224,3.223611111111111
225,3.7130555555555556
226,2.774722222222222
227,3.4275
228,5.467777777777778
229,4.243611111111111
230,2.8155555555555556
231,1.836111111111111
232,1.3872222222222221
233,0.8569444444444444
234,0.4897222222222222
235,0.28555555555555556
236,0.04083333333333333
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.2038888888888889
246,1.2241666666666666
247,2.5297222222222224
248,2.2441666666666666
249,3.101111111111111
250,4.080277777777778
251,3.917222222222222
252,3.305
253,3.5091666666666668
254,4.121111111111111
255,3.4683333333333333
256,4.815
257,1.6730555555555555
258,0.8569444444444444
259,0.3672222222222222
260,0.04083333333333333
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.3672222222222222
270,1.265
271,2.4891666666666667
272,3.7130555555555556
273,4.937222222222222
274,5.630833333333333
275,5.630833333333333
276,6.283888888888889
277,5.835
278,5.7941666666666665
279,5.508611111111111
280,3.5908333333333333
281,3.101111111111111
282,1.8769444444444445
283,0.6936111111111111
284,0.1225
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.24472222222222223
294,1.2241666666666666
295,1.3058333333333334
296,0.5713888888888888
297,0.6527777777777778
298,0.6936111111111111
299,2.6930555555555555
300,5.467777777777778
301,2.081111111111111
302,2.5705555555555555
303,1.7138888888888888
304,0.6527777777777778
305,0.6527777777777778
306,0.4897222222222222
307,0.1225
308,0.04083333333333333
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.16333333333333333
318,0.5713888888888888
319,1.7952777777777778
320,2.4891666666666667
321,4.4475
322,3.753888888888889
323,3.182777777777778
324,2.9786111111111113
325,4.488333333333333
326,3.9580555555555557
327,4.57
328,3.1419444444444444
329,3.2644444444444445
330,2.081111111111111
331,0.5713888888888888
332,0.04083333333333333
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.24472222222222223
342,0.6119444444444444
343,1.02
344,1.3872222222222221
345,2.611388888888889
346,4.406944444444444
347,2.611388888888889
348,2.4075
349,3.917222222222222
350,2.8155555555555556
351,3.3866666666666667
352,3.223611111111111
353,2.1219444444444444
354,0.9386111111111111
355,0.4488888888888889
356,0.08166666666666667
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.08166666666666667
366,0.24472222222222223
367,0.6527777777777778
368,1.265
369,1.6730555555555555
370,2.4891666666666667
371,1.9994444444444444
372,1.836111111111111
373,1.3466666666666667
374,1.02
375,2.5705555555555555
376,2.1625
377,2.9786111111111113
378,1.7952777777777778
379,0.8977777777777778
380,0.16333333333333333
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
